DAY_ID,ACCOUNT_DIM_ID,DAILY_BALANCE_AMT,EFF_DT,END_DT
2023-12-23,2150,5349.58,2020-02-11,
2023-01-30,84115,176.55,2015-11-23,2023-12-19
2023-12-21,76515,7744.3,2016-02-25,
2023-01-05,20369,9958.17,2019-07-03,
2023-01-18,8528,8384.02,2015-07-18,
2023-10-14,52952,4449.42,2017-08-02,
2023-01-20,63758,9737.48,2021-10-31,2023-02-13
2023-06-01,80260,6914.23,2018-01-22,
2023-10-01,77053,2640.93,2015-02-27,
2023-09-24,71638,5125.8,2018-12-14,
2023-02-06,34933,7454.11,2020-09-04,
2023-03-26,22033,8719.37,2015-06-26,
2023-10-13,56821,4162.54,2019-03-21,
2023-05-12,11567,5966.93,2020-07-16,
2023-07-27,12188,2807.2,2019-01-19,
2023-08-22,20289,5022.01,2015-07-31,
2023-06-04,73661,4827.77,2021-10-30,
2023-10-09,40844,285.75,2015-08-31,
2023-08-12,46979,6185.05,2021-01-14,
2023-03-14,59914,4393.79,2017-09-01,
2023-02-17,93727,2379.2,2022-03-18,
2023-08-20,68273,814.54,2015-10-25,
2023-12-25,30572,5319.41,2015-06-11,
2023-03-29,18289,6934.52,2017-05-14,
2023-11-15,99751,2468.61,2016-11-09,2023-09-19
2023-08-19,46836,1618.38,2018-03-15,
2023-02-13,69387,3176.1,2015-12-26,
2023-03-28,22924,8636.17,2021-05-04,
2023-06-02,48933,6618.09,2022-02-13,
2023-05-24,71598,8544.31,2021-06-11,
2023-12-15,85711,526.81,2016-11-21,
2023-06-09,27459,7035.63,2017-04-24,2023-05-13
2023-01-29,61181,7181.12,2017-05-06,
2023-08-01,61107,3174.25,2020-11-01,
2023-08-21,50123,2136.24,2016-07-03,
2023-01-02,90110,7058.34,2015-06-08,
2023-11-28,67897,1027.02,2019-09-07,
2023-07-27,37215,5994.19,2020-04-07,
2023-06-21,1695,7483.94,2018-08-12,
2023-03-01,22237,5704.11,2020-01-14,
2023-08-13,29840,821.72,2016-12-28,2023-10-01
2023-11-25,28998,2747.57,2018-06-14,
2023-01-31,63180,130.99,2015-07-08,
2023-01-19,18508,7894.92,2016-08-11,
2023-11-06,51872,9476.48,2015-03-25,
2023-11-02,60204,4173.61,2015-06-27,
2023-04-07,48563,3742.57,2021-01-15,
2023-10-30,21908,4738.15,2019-02-15,
2023-12-18,8286,5199.1,2021-11-02,
2023-06-17,65244,1913.8,2019-10-13,
2023-04-05,44990,243.16,2018-08-05,
2023-06-29,64262,2051.73,2019-12-07,
2023-12-26,67955,9626.61,2017-06-18,
2023-08-25,2705,9858.35,2020-12-08,
2023-04-07,53794,5065.19,2019-12-20,
2023-12-26,61610,1488.34,2020-10-05,2023-01-07
2023-09-24,84322,6368.03,2016-05-15,
2023-02-05,92652,8476.17,2021-09-11,
2023-06-29,97343,424.84,2018-01-24,
2023-04-12,42944,1146.76,2018-05-24,
2023-01-04,82031,7738.83,2015-01-02,
2023-11-01,89189,1469.0,2019-04-24,
2023-09-02,95327,211.85,2020-08-29,
2023-12-10,81225,6299.88,2016-07-06,
2023-02-24,3018,3707.08,2015-06-10,
2023-12-19,93169,7381.15,2019-10-18,
2023-07-29,89629,3994.65,2020-11-30,
2023-12-03,50741,1955.23,2016-05-11,
2023-07-16,5659,1169.48,2022-03-26,
2023-12-06,41371,3179.45,2015-11-27,
2023-02-16,60429,5576.4,2019-05-11,
2023-11-28,96889,9069.73,2016-05-21,
2023-06-02,38961,2632.26,2020-02-19,
2023-06-26,43736,8081.14,2016-05-01,
2023-12-30,57529,5475.04,2017-06-13,
2023-09-25,6221,7245.89,2019-11-10,
2023-06-12,47629,7279.14,2016-01-18,
2023-02-09,5674,4341.86,2015-05-05,
2023-08-02,15094,3242.63,2020-04-29,
2023-01-05,3744,6466.31,2019-05-05,
2023-04-09,23323,6453.49,2018-05-20,
2023-04-27,86171,5475.75,2015-12-28,
2023-11-08,59925,6606.75,2021-12-27,2023-12-20
2023-03-02,20220,5879.13,2022-07-23,
2023-01-16,73773,1349.78,2018-10-16,
2023-12-18,24438,2962.42,2022-05-28,2023-10-23
2023-06-05,31946,7228.65,2015-05-19,
2023-08-10,97022,7697.88,2019-04-29,
2023-02-26,18907,3951.56,2016-08-13,
2023-04-26,39470,6182.85,2015-01-15,
2023-12-17,87567,8055.0,2020-09-28,
2023-01-28,24868,3962.65,2022-03-19,
2023-12-29,61566,1388.69,2019-09-02,
2023-11-06,11416,9595.69,2016-12-01,
2023-08-14,34548,5214.04,2016-05-17,
2023-03-14,56302,2793.11,2015-06-16,
2023-05-28,65284,3488.85,2022-10-21,
2023-09-21,82831,6684.83,2019-02-05,
2023-07-11,85062,6279.44,2022-06-09,
2023-05-19,59518,8600.73,2015-05-08,
2023-02-11,30033,3501.42,2019-08-01,
2023-11-17,64563,8665.8,2015-11-30,
2023-05-17,96708,7054.83,2018-04-28,
2023-11-17,61059,6671.83,2022-03-04,
2023-02-08,36553,7965.33,2015-06-17,
2023-09-11,79592,8376.95,2019-06-12,
2023-09-23,69627,733.95,2018-07-04,
2023-07-29,67889,8028.48,2018-06-10,
2023-02-20,21734,3090.41,2021-04-06,
2023-10-26,2554,4737.09,2020-08-30,
2023-04-30,84635,8458.18,2020-03-19,
2023-11-08,63302,5636.46,2018-04-17,
2023-05-02,95559,7833.86,2021-09-25,
2023-09-04,25823,9669.07,2019-03-03,
2023-11-18,26808,2402.7,2017-02-24,
2023-07-13,34825,2011.42,2022-07-24,
2023-08-01,14327,4585.25,2022-09-24,
2023-10-20,47908,3390.26,2021-07-23,
2023-11-14,30764,6515.14,2020-05-28,
2023-03-28,87609,5106.16,2022-01-07,
2023-11-09,4439,7996.87,2017-03-08,
2023-01-17,87467,1932.48,2022-07-07,
2023-06-18,52225,3743.99,2018-12-26,
2023-08-18,75106,1068.45,2016-05-31,
2023-03-12,11695,1956.68,2022-11-25,
2023-05-25,91963,3875.57,2019-09-13,
2023-03-24,26484,358.54,2020-12-17,2023-06-26
2023-10-16,32179,8001.91,2017-07-12,
2023-06-18,89998,6488.26,2022-06-28,
2023-05-20,90191,2038.21,2018-11-25,
2023-11-21,33823,3933.75,2019-01-09,
2023-04-28,50191,9166.99,2019-08-30,
2023-02-25,60595,3271.43,2017-03-23,
2023-04-03,27754,7199.45,2016-10-23,
2023-12-06,28163,955.75,2019-11-07,
2023-05-12,38501,417.29,2016-12-01,
2023-04-10,49022,3555.69,2017-03-25,
2023-03-26,74744,4873.49,2020-02-21,
2023-03-11,16448,2256.68,2017-10-27,
2023-06-14,71629,5620.34,2016-01-20,
2023-02-06,56912,2274.13,2015-03-07,
2023-04-06,88422,4124.53,2019-05-14,
2023-02-10,33978,5878.12,2017-04-03,
2023-12-25,80825,5357.12,2017-01-20,
2023-08-07,12007,969.03,2018-02-05,
2023-09-25,22392,3522.91,2018-05-31,
2023-10-29,15686,6980.22,2020-01-12,
2023-08-29,99171,6782.52,2019-11-08,
2023-08-17,95833,9205.75,2021-10-25,
2023-04-02,56251,632.85,2019-07-26,
2023-04-30,18241,8409.17,2020-07-16,
2023-11-09,32926,7824.14,2020-11-30,
2023-10-28,15659,9853.8,2018-03-30,
2023-08-01,54838,8370.66,2019-04-09,
2023-06-18,32162,3844.03,2020-04-20,
2023-08-04,9530,9088.43,2020-11-27,
2023-06-25,43991,5031.75,2019-05-20,
2023-03-29,51095,9151.55,2021-04-20,
2023-03-23,78364,5914.47,2020-04-12,
2023-11-21,96712,5609.13,2021-04-23,
2023-06-21,88790,4187.34,2015-06-22,
2023-07-18,15796,8613.3,2019-04-05,
2023-08-22,21728,5867.4,2017-04-19,
2023-04-30,69190,2244.92,2016-09-03,
2023-07-31,3305,7409.14,2021-01-01,
2023-05-23,3934,920.96,2015-10-25,
2023-01-30,41113,6091.99,2018-02-10,
2023-09-08,97459,1866.22,2016-09-13,
2023-06-29,49893,2489.97,2022-09-29,2023-04-30
2023-07-25,12580,3580.29,2016-10-01,
2023-07-06,76498,6073.4,2017-05-20,
2023-09-04,6964,3473.64,2018-02-22,
2023-12-31,76756,3540.04,2020-08-31,
2023-06-07,91473,9455.75,2019-07-01,
2023-10-06,48479,4945.71,2015-04-04,
2023-01-02,65554,9391.76,2022-09-04,
2023-03-16,44316,2547.56,2019-04-10,
2023-08-02,59304,8686.67,2015-08-06,
2023-01-12,48154,9998.59,2015-03-06,2023-06-08
2023-11-06,26465,829.86,2016-12-19,
2023-08-13,58303,1717.9,2018-08-10,
2023-08-05,56291,2564.65,2022-11-21,
2023-04-13,9887,2030.96,2018-01-01,
2023-09-22,32985,6072.38,2016-07-01,
2023-07-11,4286,795.07,2015-10-26,
2023-03-18,2369,9833.29,2019-05-09,
2023-02-21,39588,3667.66,2016-09-05,
2023-06-06,64907,3834.69,2020-09-12,
2023-07-20,11958,9918.69,2016-10-31,
2023-02-15,42491,4097.1,2021-10-17,
2023-05-13,797,8833.16,2017-01-30,
2023-02-21,7552,5857.3,2016-02-12,
2023-08-16,27968,8429.19,2015-12-04,
2023-10-31,50861,2673.32,2018-06-05,
2023-12-16,3760,4874.99,2019-05-15,
2023-09-21,62012,5929.04,2018-06-08,
2023-12-18,85243,6988.79,2017-02-07,2023-02-27
2023-08-04,6358,1157.76,2016-08-05,
2023-08-14,17962,5862.19,2018-10-09,
2023-06-26,72734,2440.25,2019-12-18,
2023-09-04,39855,9309.28,2018-04-13,
2023-12-29,18978,4608.62,2021-03-21,
2023-11-14,77139,2612.23,2021-09-01,
2023-07-07,47839,2152.18,2019-03-03,
2023-04-06,3092,8824.74,2021-01-15,
2023-10-11,96558,3384.39,2019-06-05,
2023-07-15,36177,9497.92,2021-06-29,
2023-06-10,21523,700.09,2019-12-23,
2023-01-10,30072,8470.42,2020-08-31,
2023-06-23,35024,3514.43,2019-02-24,
2023-05-07,50293,8354.9,2015-08-24,
2023-02-24,56931,4804.09,2022-01-06,
2023-12-09,88685,1633.28,2019-12-02,
2023-10-25,13165,1939.8,2022-09-18,
2023-03-01,73451,2707.73,2022-11-26,
2023-10-13,19789,9887.61,2016-12-14,
2023-03-29,26933,6685.48,2020-12-26,
2023-05-01,55783,2395.3,2018-01-23,
2023-02-15,69776,7089.9,2021-10-18,2023-10-22
2023-09-21,21369,2426.67,2021-05-09,
2023-09-09,63768,1500.91,2017-12-30,2023-06-03
2023-01-09,16744,6049.95,2015-04-24,
2023-07-14,22556,940.82,2020-05-14,
2023-09-01,36093,908.73,2016-11-13,
2023-11-12,4612,7377.99,2022-08-13,
2023-10-25,60064,9166.63,2021-06-03,
2023-03-06,90252,7067.01,2020-05-06,
2023-09-09,41748,7107.9,2020-03-13,
2023-03-22,819,2631.79,2017-05-11,
2023-07-09,60648,7271.71,2016-01-10,
2023-11-02,38573,3308.7,2022-05-10,
2023-01-07,68305,6586.38,2015-12-31,
2023-01-07,86373,9868.31,2022-03-21,
2023-08-28,18509,6760.57,2021-04-26,
2023-04-05,92948,3403.74,2021-05-10,
2023-11-27,74224,286.59,2016-02-15,
2023-06-16,54474,9360.11,2018-04-16,
2023-10-08,17387,8474.03,2021-11-05,
2023-08-02,69260,3118.46,2015-10-31,
2023-05-13,37404,5347.92,2019-01-19,
2023-05-22,41781,1816.88,2021-12-19,
2023-02-21,99344,7425.33,2021-04-01,
2023-05-29,78216,1325.0,2019-12-24,
2023-12-22,69811,690.05,2020-03-23,
2023-06-25,31153,8976.98,2017-08-24,
2023-01-25,64173,5550.39,2015-11-06,
2023-07-02,3305,332.73,2020-01-05,2023-07-28
2023-09-11,9199,8829.11,2017-05-05,
2023-05-28,24954,1199.63,2022-05-17,
2023-12-30,63555,8812.72,2021-06-03,
2023-05-11,46809,2427.35,2021-07-03,
2023-01-28,98240,9322.17,2015-02-27,
2023-06-25,35974,9688.3,2017-03-06,
2023-03-09,56530,5674.41,2016-08-23,
2023-03-18,54250,6604.14,2015-01-09,
2023-08-17,47004,775.56,2017-11-08,
2023-01-29,34666,2428.94,2018-07-26,
2023-01-08,10932,9274.63,2018-12-25,
2023-05-22,16011,5004.0,2020-07-29,
2023-07-21,72277,8058.59,2019-10-14,
2023-09-09,8331,7877.3,2019-02-22,
2023-08-20,38338,5711.09,2015-04-08,
2023-02-27,28397,2060.51,2021-11-18,
2023-06-12,94277,8757.74,2019-08-18,
2023-04-12,753,2242.97,2020-01-14,
2023-08-10,6826,3188.05,2019-09-05,
2023-07-26,17544,6976.4,2016-03-28,2023-05-30
2023-07-22,45283,9470.38,2017-04-13,
2023-11-19,80891,9183.18,2022-04-25,
2023-03-01,90905,8141.51,2018-09-18,
2023-01-04,32123,8297.71,2019-11-29,2023-12-10
2023-08-22,13383,6999.32,2016-03-16,
2023-10-25,58947,1525.67,2020-07-08,
2023-08-04,59347,7412.72,2016-02-23,
2023-12-25,76272,100.56,2017-04-17,
2023-12-10,4684,3217.49,2021-06-21,
2023-12-05,62626,9588.04,2020-11-27,
2023-06-20,47932,4197.47,2021-07-23,
2023-11-07,27455,7858.96,2020-02-21,
2023-07-21,48039,7726.86,2017-02-06,
2023-02-12,96644,3853.36,2017-01-10,
2023-04-19,35163,5006.24,2021-08-04,2023-04-21
2023-09-24,45392,746.32,2018-04-21,
2023-05-15,86758,5065.4,2018-05-20,2023-08-15
2023-10-31,20477,6378.61,2019-01-28,
2023-03-26,10181,879.64,2020-09-18,
2023-12-11,44573,8626.09,2021-06-03,
2023-01-18,71133,1124.58,2015-06-01,
2023-08-22,52165,1950.67,2022-12-12,
2023-04-13,96415,1188.67,2017-01-12,2023-07-15
2023-01-03,13508,9974.83,2016-12-04,
2023-03-23,59327,3047.31,2022-11-05,
2023-11-27,24627,3045.18,2017-04-26,
2023-11-03,86422,2338.34,2017-10-21,
2023-03-02,67559,6068.27,2016-06-11,
2023-11-01,71997,5141.82,2015-12-29,
2023-01-26,50381,3748.31,2015-12-07,2023-12-17
2023-12-05,70722,1169.7,2020-12-04,
2023-04-01,86746,8760.42,2016-09-13,
2023-05-30,69021,6854.45,2019-09-20,
2023-12-01,54676,4383.73,2017-03-30,
2023-06-22,67067,622.45,2016-08-19,
2023-09-09,8657,2623.97,2015-08-21,
2023-10-11,9571,7268.16,2021-02-24,
2023-08-09,38362,1735.96,2015-02-15,
2023-04-10,62213,3796.33,2022-11-29,
2023-08-02,41072,6928.03,2015-03-06,
2023-12-20,93051,4512.94,2022-07-16,
2023-07-15,70555,2047.19,2016-10-04,
2023-08-22,85882,8895.93,2017-11-16,
2023-06-15,58288,3542.57,2016-02-04,
2023-12-24,46789,4117.78,2019-01-18,
2023-05-13,56778,8749.27,2016-12-06,
2023-11-01,56011,7486.91,2019-12-14,2023-07-30
2023-11-17,74105,9105.61,2021-09-21,
2023-09-04,35961,967.28,2016-10-10,
2023-05-08,17583,6273.71,2015-03-21,
2023-07-18,37797,7599.01,2022-05-20,
2023-03-22,62188,4307.71,2021-01-31,
2023-09-08,16667,4795.04,2017-05-10,
2023-12-15,98845,4181.65,2015-08-06,
2023-04-28,64873,9363.93,2017-11-14,
2023-05-04,81272,3082.72,2022-07-29,
2023-03-01,5012,2972.01,2017-11-10,
2023-08-05,55566,2516.08,2016-02-16,2023-04-15
2023-03-06,37699,2750.92,2019-08-21,
2023-02-10,81510,8167.05,2020-12-01,
2023-04-04,27800,6565.86,2019-11-14,
2023-08-15,978,9816.05,2016-03-10,
2023-09-04,4361,4405.3,2015-02-21,
2023-10-16,83415,8937.83,2015-09-13,
2023-05-29,78062,7574.59,2019-07-14,
2023-03-29,74297,5018.12,2021-01-03,
2023-11-09,80082,467.21,2021-04-03,2023-01-17
2023-03-17,88754,2856.04,2020-11-27,2023-07-13
2023-05-27,73372,9933.96,2021-07-20,
2023-05-21,24337,2321.6,2020-05-20,
2023-12-05,98240,2185.06,2016-12-29,
2023-12-05,12842,7701.55,2015-06-21,
2023-12-17,44890,8403.52,2019-04-29,
2023-08-17,46990,594.67,2021-10-09,
2023-09-30,59836,3256.9,2016-10-29,
2023-08-30,49475,7236.56,2017-09-05,
2023-08-06,31123,1220.31,2018-04-03,
2023-01-22,68511,7056.1,2022-12-05,
2023-01-31,51040,7446.0,2020-10-28,
2023-04-19,43843,9000.5,2022-05-26,
2023-01-11,62896,935.62,2022-02-26,2023-04-03
2023-07-10,28572,7064.53,2017-09-14,
2023-08-11,49896,4166.0,2016-10-04,
2023-10-31,39153,8221.96,2020-12-22,
2023-04-23,92635,6401.16,2021-01-13,
2023-02-03,23547,6006.87,2021-02-06,
2023-01-15,41280,3494.61,2018-09-16,
2023-02-09,88458,9134.89,2020-12-08,
2023-10-30,87557,5079.64,2017-12-25,
2023-09-12,18079,2702.53,2016-01-09,2023-03-30
2023-05-05,30651,7975.22,2015-12-12,
2023-12-30,70875,4185.83,2016-12-10,
2023-12-15,50741,1369.92,2016-06-15,
2023-09-30,21080,7496.3,2020-11-25,
2023-02-08,22852,1185.77,2015-09-02,2023-11-12
2023-07-07,45816,5993.58,2016-01-30,2023-04-01
2023-05-20,31251,3878.54,2021-05-04,
2023-01-25,63304,5489.04,2018-07-29,
2023-05-18,46027,1346.35,2022-08-10,
2023-03-07,91205,708.11,2018-04-26,
2023-01-22,89794,8356.65,2022-04-15,
2023-10-22,36413,6751.48,2017-11-16,2023-08-26
2023-07-15,20314,9392.99,2015-03-05,
2023-10-28,20192,4162.72,2017-04-20,
2023-08-17,76507,3696.98,2019-01-01,
2023-07-01,86211,9499.67,2016-08-19,
2023-10-24,36715,1293.3,2020-01-05,2023-10-14
2023-09-21,76870,3681.19,2018-07-20,
2023-01-03,20532,8286.59,2018-01-11,
2023-08-16,5255,3961.47,2021-09-12,
2023-10-01,25796,4388.05,2016-02-22,
2023-11-06,77039,5172.91,2018-07-24,
2023-01-18,89570,7175.23,2022-10-18,
2023-09-04,11222,2752.52,2016-09-23,
2023-05-28,26987,2031.14,2020-08-10,
2023-09-11,76839,7168.53,2021-11-26,
2023-05-30,13315,3058.51,2021-03-06,2023-01-31
2023-08-12,44919,4386.31,2019-11-01,
2023-06-10,38485,5757.91,2018-01-25,
2023-05-03,18049,2020.95,2020-02-27,
2023-12-24,37195,5619.95,2016-01-30,2023-10-12
2023-02-28,52671,6040.56,2016-06-12,2023-03-24
2023-06-18,30215,6652.55,2019-05-01,
2023-07-03,57729,2877.72,2020-05-04,
2023-05-30,67725,9644.8,2021-01-07,
2023-04-18,83505,9358.91,2017-01-01,
2023-05-08,96588,6518.89,2016-10-25,
2023-09-05,18299,2826.31,2017-07-24,2023-12-20
2023-10-20,71490,2232.66,2019-07-14,
2023-01-17,47441,3408.5,2017-11-25,
2023-03-31,26971,1379.57,2018-07-20,
2023-06-15,2144,5194.26,2021-02-16,
2023-06-24,52946,5897.97,2015-08-28,
2023-12-08,89460,7306.35,2022-02-11,
2023-09-11,98262,7418.55,2016-03-30,
2023-11-19,10888,9122.22,2018-12-18,
2023-11-11,55160,4761.98,2018-11-19,
2023-09-08,69366,6074.04,2017-09-11,2023-03-14
2023-03-14,24082,9362.16,2021-09-08,
2023-05-03,67192,6714.38,2019-05-31,
2023-11-06,54144,3919.61,2018-07-13,
2023-05-12,1678,3634.13,2020-02-09,
2023-04-25,36250,7063.52,2021-10-03,2023-12-11
2023-07-21,74386,1192.38,2022-09-04,
2023-04-02,62935,3354.59,2018-01-25,
2023-08-25,51660,9597.65,2021-08-05,
2023-07-30,9458,3880.9,2018-05-13,
2023-11-18,44284,9181.91,2019-05-02,
2023-07-05,36742,520.74,2016-06-21,
2023-05-28,84880,8936.56,2017-11-03,
2023-02-21,46303,3568.03,2016-09-16,
2023-05-02,3061,5074.1,2016-07-02,
2023-10-31,53941,6622.97,2017-10-07,
2023-12-08,21503,2890.61,2020-05-22,
2023-09-06,90894,3835.8,2016-05-08,
2023-01-04,97584,5209.24,2019-11-06,
2023-02-18,7857,3868.73,2018-12-29,
2023-09-27,46531,9026.37,2015-10-20,
2023-11-01,33717,227.95,2018-05-21,
2023-12-04,74803,1188.67,2022-01-22,
2023-12-07,69367,9437.08,2019-03-19,
2023-03-10,52373,4472.59,2016-01-29,
2023-06-06,25203,5638.91,2019-12-26,
2023-02-14,96191,6483.52,2017-09-19,
2023-10-27,16395,4144.73,2015-08-02,
2023-10-22,34066,8286.05,2016-06-10,2023-01-21
2023-01-04,62597,4602.26,2020-11-26,2023-02-14
2023-01-21,88956,8142.45,2019-07-09,
2023-07-16,99681,7621.14,2018-08-06,
2023-05-16,72197,8534.65,2016-10-27,
2023-01-16,5030,4421.8,2022-05-03,
2023-06-20,87904,8042.09,2021-01-26,
2023-02-02,32937,9825.19,2017-05-02,
2023-12-13,38368,5015.23,2019-11-21,
2023-11-04,74605,299.39,2017-10-09,
2023-05-17,82955,191.55,2020-03-05,
2023-06-15,41327,4629.3,2015-10-29,
2023-09-17,17991,1510.86,2019-08-26,
2023-05-29,24406,3940.89,2015-11-20,2023-09-28
2023-12-10,49992,6586.58,2016-08-21,
2023-06-25,73090,6019.85,2017-08-04,2023-01-12
2023-07-10,41799,3788.07,2017-03-20,
2023-08-24,55823,1035.58,2021-08-21,
2023-07-17,65894,9498.26,2021-04-04,
2023-10-22,13580,5669.3,2021-07-11,
2023-01-06,78355,4495.35,2021-03-07,
2023-04-12,26612,2033.72,2019-02-20,
2023-02-09,42780,6991.98,2022-02-04,
2023-03-06,94053,2849.12,2020-09-17,
2023-08-15,47457,1552.93,2015-04-20,
2023-12-23,46440,9603.05,2022-05-18,
2023-09-19,57729,9073.2,2016-04-28,2023-06-28
2023-08-14,60832,7230.86,2016-10-31,
2023-07-30,6057,4827.53,2018-07-06,
2023-11-05,99252,9103.46,2017-12-20,2023-05-29
2023-07-18,82405,3220.31,2022-07-17,
2023-02-09,52680,2579.07,2022-08-11,
2023-04-25,70174,3977.74,2019-03-03,
2023-10-05,45906,676.96,2016-01-10,
2023-05-02,68303,133.07,2015-06-15,
2023-07-21,6353,8669.8,2016-11-27,
2023-07-14,91393,8698.62,2015-01-04,
2023-06-01,12065,7524.51,2020-06-23,
2023-11-10,829,568.84,2018-03-23,
2023-02-10,22910,3888.28,2021-03-15,
2023-09-24,89349,8425.65,2018-12-31,
2023-12-26,38187,1057.14,2018-07-18,
2023-04-20,91496,4830.54,2018-07-12,
2023-05-23,44420,2042.77,2019-01-28,
2023-09-23,1435,530.24,2018-06-16,
2023-06-16,85410,1495.17,2020-10-30,
2023-10-27,50304,5674.53,2015-04-14,
2023-08-06,66125,3248.85,2016-04-28,
2023-08-07,32681,3327.53,2020-10-25,2023-12-15
2023-03-05,70567,821.06,2019-12-18,
2023-09-21,63563,5813.04,2020-05-26,
2023-11-05,78342,8499.33,2019-03-04,
2023-09-05,39956,6702.53,2019-01-15,
2023-12-03,38786,9183.6,2018-11-05,
2023-05-12,52701,4381.55,2016-04-02,
2023-10-21,86480,6205.89,2021-03-18,2023-07-08
2023-03-16,87779,6828.39,2018-07-18,
2023-07-15,12219,3985.39,2020-09-01,
2023-07-05,82399,3230.5,2022-02-23,
2023-06-11,59218,2697.88,2021-08-09,
2023-10-08,16531,4149.74,2019-01-15,
2023-03-09,43111,7668.3,2015-07-09,
2023-04-02,3278,6447.21,2021-03-22,
2023-06-02,13316,7020.93,2022-10-31,
2023-07-23,53014,6170.81,2015-07-09,
2023-10-25,27615,783.76,2022-06-06,
2023-11-06,27256,9489.39,2015-02-22,
2023-02-08,38498,697.37,2021-07-13,
2023-09-05,72411,8702.71,2020-02-10,
2023-02-04,77242,8156.97,2015-03-14,
2023-05-27,14888,7017.59,2022-07-23,
2023-04-08,6545,8452.2,2020-07-17,
2023-03-01,8202,3469.51,2016-04-01,
2023-03-23,89008,9128.66,2020-03-21,
2023-04-01,90695,4576.21,2015-09-07,
2023-03-05,57767,1072.15,2016-04-21,2023-11-24
2023-05-26,85410,7887.92,2016-12-16,
2023-08-20,40345,3254.79,2016-03-18,
2023-12-20,46336,1048.55,2019-07-29,
2023-06-16,99351,4024.82,2018-04-20,
2023-10-11,77565,8879.46,2020-02-10,
2023-04-19,61,6723.3,2020-01-18,
2023-12-24,33044,8851.13,2016-07-07,
2023-01-12,61578,3875.37,2021-05-16,
2023-04-23,65996,6563.96,2018-10-17,
2023-11-22,3731,8225.73,2017-11-03,
2023-06-03,93444,4202.41,2022-01-06,
2023-07-05,21341,5389.64,2015-06-24,
2023-05-18,21729,9830.52,2021-12-27,
2023-05-08,6382,1223.28,2019-02-09,
2023-11-11,63439,3803.0,2017-05-21,
2023-02-06,75410,3942.02,2018-02-01,
2023-08-14,3254,4202.01,2022-05-08,
2023-08-14,35979,7815.4,2019-12-17,2023-01-19
2023-01-07,27789,2106.87,2015-01-18,
2023-08-23,12112,7620.12,2015-04-25,2023-05-18
2023-12-29,2704,2265.35,2016-10-28,2023-09-05
2023-08-01,11566,9579.22,2016-07-11,
2023-04-21,29564,6876.76,2021-07-24,
2023-10-06,25975,7718.72,2018-08-05,
2023-04-02,1044,6655.86,2022-10-06,
2023-12-07,15382,5837.5,2015-06-13,
2023-02-12,27682,193.99,2019-10-28,
2023-02-02,43077,7677.22,2016-04-15,
2023-02-15,33889,8158.07,2018-03-27,
2023-03-18,69650,8941.04,2021-11-27,
2023-07-31,86925,8092.47,2018-10-20,
2023-06-18,42864,1819.76,2015-08-11,
2023-01-15,50684,9365.48,2018-10-05,2023-10-07
2023-02-11,9395,2935.89,2022-08-04,
2023-09-24,31549,1207.62,2019-11-26,
2023-12-05,43561,3473.8,2016-07-09,
2023-11-29,34846,5099.34,2021-03-30,
2023-11-23,53030,7926.45,2017-02-11,
2023-07-13,8143,9292.51,2018-01-27,
2023-02-14,71531,1159.96,2019-05-23,
2023-11-27,73739,9869.33,2016-12-25,
2023-02-28,52391,8065.36,2015-07-09,
2023-07-12,96342,1382.33,2021-04-26,
2023-02-13,77398,2066.8,2019-12-11,2023-11-26
2023-06-16,36177,9512.2,2017-12-18,
2023-01-26,48922,7492.36,2020-04-01,
2023-03-24,35228,8556.57,2016-02-22,2023-05-04
2023-01-30,92582,6541.43,2018-04-30,
2023-03-10,83410,9865.95,2016-10-27,2023-05-19
2023-12-15,89690,159.1,2018-05-23,2023-10-14
2023-06-02,5353,8207.88,2021-01-11,
2023-07-19,21829,4705.09,2015-06-05,
2023-11-27,35800,424.12,2020-12-30,
2023-07-07,64957,966.79,2017-01-17,
2023-07-22,70840,290.89,2016-02-17,
2023-03-13,35907,664.09,2021-12-18,2023-01-22
2023-08-02,19230,3297.39,2018-07-11,
2023-01-13,23134,7505.13,2018-03-03,
2023-07-29,18536,1672.41,2016-07-09,
2023-03-25,57575,299.38,2018-12-19,2023-05-09
2023-12-04,79561,3319.24,2019-11-01,
2023-03-26,56282,2474.01,2021-09-10,
2023-11-20,71163,7920.9,2021-04-15,
2023-08-26,9119,5483.08,2022-12-21,
2023-06-18,44383,2179.34,2020-07-21,
2023-05-23,73344,672.15,2021-11-02,
2023-05-31,68154,3077.65,2019-08-24,
2023-01-20,86047,8547.82,2018-07-16,2023-08-04
2023-10-13,42229,7104.85,2021-10-03,
2023-04-06,55862,6052.83,2017-08-14,
2023-02-22,67517,8081.01,2017-10-15,
2023-06-06,74954,7003.34,2015-08-04,
2023-05-31,16478,3853.89,2020-05-06,
2023-05-11,32419,9821.87,2017-07-18,
2023-02-12,53612,5586.99,2021-08-03,
2023-03-21,36992,5990.59,2015-06-19,2023-12-26
2023-06-22,65228,1440.06,2018-11-17,
2023-02-04,10046,8067.08,2020-09-10,
2023-01-03,14584,4057.12,2016-10-30,
2023-09-11,96220,6075.2,2015-08-07,
2023-09-16,51736,2669.41,2016-02-22,2023-06-22
2023-05-21,92515,4696.41,2022-09-16,
2023-01-14,40224,9624.51,2020-03-13,
2023-02-01,30937,4313.04,2017-12-11,
2023-08-30,8404,753.24,2019-07-30,
