DAY_ID,ACCOUNT_DIM_ID,OVERDRAFT_SPEND_AMT,EFF_DT,END_DT
2023-10-29,27412,1269.02,2022-02-23,2023-10-24
2023-05-18,61780,2522.15,2022-12-20,
2023-12-04,40439,2025.45,2016-11-12,2023-01-15
2023-04-16,27803,637.59,2017-06-17,
2023-04-13,20689,2792.19,2019-08-01,
2023-02-16,36835,2525.64,2021-01-10,
2023-02-07,11341,673.12,2017-06-07,
2023-07-08,45746,1684.16,2018-10-14,
2023-04-01,64992,1398.5,2022-07-16,
2023-02-07,3956,2228.22,2015-03-21,
2023-04-03,43146,1321.46,2016-09-26,
2023-01-21,14611,782.16,2019-07-05,
2023-05-05,73267,563.85,2022-06-15,
2023-09-20,98428,249.33,2016-10-23,
2023-12-17,88939,2107.03,2018-08-21,2023-02-16
2023-03-31,35611,237.26,2019-10-02,
2023-01-30,29817,944.86,2018-11-01,
2023-07-29,86422,2930.69,2019-02-02,
2023-11-08,4745,1320.36,2015-05-27,
2023-11-04,30230,1733.01,2018-11-23,
2023-02-01,65960,1615.73,2019-11-12,
2023-01-15,69886,1610.2,2020-06-23,
2023-06-19,54590,2891.4,2021-11-21,
2023-06-05,82719,713.67,2018-04-07,
2023-03-26,53109,1965.56,2019-05-14,
2023-08-17,72269,2293.32,2018-01-16,
2023-10-13,79889,2471.98,2016-10-23,
2023-12-02,56951,2838.6,2020-07-23,
2023-06-15,97809,184.55,2015-04-12,
2023-03-28,37732,1067.71,2015-08-08,
2023-09-01,48536,2621.77,2020-10-13,
2023-04-02,16639,631.14,2018-09-19,2023-07-12
2023-10-22,58683,2157.58,2017-02-12,
2023-07-31,41707,2067.53,2018-11-23,
2023-08-21,65177,1555.62,2015-04-16,
2023-03-05,65516,1583.3,2016-02-03,
2023-01-15,98031,1570.78,2020-06-26,
2023-04-08,48183,2127.31,2020-08-22,2023-01-13
2023-12-02,64056,1079.85,2021-10-07,
2023-09-20,51278,1715.81,2017-05-28,
2023-08-15,39823,796.71,2015-08-17,
2023-07-24,59445,2658.38,2016-05-18,
2023-02-25,98074,792.98,2015-02-27,
2023-02-11,1707,2633.06,2020-10-05,
2023-07-09,24624,740.74,2015-09-02,
2023-01-03,34614,813.46,2022-11-07,
2023-04-14,20857,1284.14,2015-08-01,
2023-11-05,88849,2797.77,2018-05-17,2023-11-03
2023-08-23,16765,2869.73,2016-11-12,2023-03-13
2023-07-03,2537,2416.03,2016-05-25,
2023-08-09,86870,841.94,2018-04-07,
2023-10-25,40863,1224.02,2019-01-30,
2023-06-15,43713,934.25,2021-04-28,
2023-04-05,49071,2284.99,2018-11-16,
2023-06-05,85204,2331.53,2015-07-25,
2023-12-15,40517,1579.55,2021-04-26,
2023-09-23,11936,1160.78,2018-12-25,
2023-11-11,94734,2724.92,2019-02-27,
2023-06-25,94864,528.83,2015-09-21,
2023-05-24,16536,1949.56,2019-12-24,2023-03-20
2023-09-12,66899,2154.49,2021-05-05,
2023-02-13,85358,1190.81,2020-12-06,
2023-01-27,43553,2675.14,2016-09-27,
2023-07-19,57627,613.53,2018-09-17,
2023-04-27,66194,2877.94,2022-04-14,
2023-08-07,54640,2527.29,2017-08-29,
2023-01-13,60513,461.31,2019-09-24,
2023-04-10,76241,2676.11,2016-12-25,
2023-04-05,62434,1921.39,2019-12-02,
2023-03-06,1989,1807.22,2019-05-30,
2023-05-03,47186,52.97,2017-04-11,
2023-02-18,73173,1822.68,2015-08-17,
2023-06-17,36856,2198.59,2019-10-29,2023-10-04
2023-09-21,95929,1558.25,2018-12-06,
2023-05-21,87215,570.7,2017-03-12,
2023-07-31,5927,1598.8,2018-03-08,
2023-02-14,78778,2727.19,2022-08-11,
2023-04-13,36235,2985.83,2017-09-06,
2023-02-20,80079,2967.57,2019-06-09,
2023-03-23,48461,184.87,2019-03-25,
2023-11-26,24245,456.48,2019-07-22,2023-10-02
2023-07-02,11727,1073.76,2021-10-08,2023-05-30
2023-05-27,84858,2010.86,2019-12-04,
2023-12-18,32464,1152.92,2022-12-04,
2023-02-02,56468,1257.86,2016-08-23,
2023-03-03,23078,301.21,2021-08-21,
2023-05-30,12992,714.49,2016-08-17,
2023-06-12,83485,432.04,2019-04-27,
2023-11-11,61351,1908.59,2015-05-02,
2023-07-31,31963,2554.72,2018-04-18,
2023-10-01,25494,2400.27,2016-05-26,
2023-04-25,13595,2185.94,2022-09-08,
2023-11-06,14127,1944.37,2021-02-10,
2023-06-28,45737,1168.15,2021-08-06,
2023-07-06,25993,1850.56,2015-10-16,
2023-01-19,26564,1931.78,2015-03-04,
2023-10-22,25077,1298.94,2018-04-16,
2023-06-22,30289,264.75,2017-01-04,2023-04-11
2023-11-10,9449,2359.37,2017-07-02,
2023-07-09,73904,1752.45,2020-10-30,2023-12-18
2023-03-30,22588,2142.63,2022-02-18,
2023-02-24,42479,2157.47,2015-01-14,
2023-12-02,7631,2107.45,2020-11-18,2023-06-15
2023-05-16,35411,2769.96,2017-01-10,
2023-06-16,83273,373.23,2017-02-12,
2023-12-29,65409,1843.25,2016-09-12,
2023-11-23,60589,380.58,2020-08-01,
2023-05-01,11720,721.17,2015-12-16,
2023-11-13,45137,1118.12,2020-08-12,
2023-12-06,98265,124.42,2022-09-07,
2023-07-09,15180,2769.97,2015-08-31,
2023-07-06,51784,150.36,2015-11-02,
2023-09-04,45190,1131.42,2018-09-04,
2023-06-05,69467,1920.83,2016-06-13,2023-06-14
2023-06-29,68620,906.22,2017-11-17,
2023-04-21,48205,1652.82,2016-07-04,
2023-03-16,42655,2558.43,2022-03-04,
2023-08-24,56480,948.36,2016-10-28,
2023-11-06,6764,2242.84,2021-08-24,
2023-06-16,36684,758.34,2020-12-27,
2023-03-21,9413,982.22,2020-10-23,
2023-06-06,88249,2084.69,2021-05-13,
2023-02-01,26147,2327.57,2018-07-08,2023-02-25
2023-01-06,82195,1484.4,2022-04-19,
2023-01-18,38319,1118.91,2018-05-08,
2023-08-20,3847,2058.7,2016-01-14,
2023-06-23,26536,1582.3,2019-03-08,
2023-10-09,23071,2091.95,2021-02-26,
2023-06-06,40604,2514.03,2022-05-18,
2023-03-23,63296,613.91,2020-03-23,
2023-12-27,90374,1759.14,2020-02-03,2023-02-06
2023-05-14,71894,123.76,2018-07-01,
2023-01-09,27151,528.41,2018-02-05,
2023-11-20,91608,2225.5,2017-10-21,
2023-02-28,54170,2830.98,2016-01-24,
2023-12-08,629,2793.18,2018-12-20,2023-10-12
2023-03-02,69268,792.36,2017-02-13,
2023-05-22,92928,100.46,2015-02-13,
2023-12-09,22257,1354.45,2022-08-24,
2023-05-22,93047,1495.12,2016-11-22,
2023-02-12,24910,401.6,2016-12-22,
2023-08-16,44021,932.78,2016-08-07,
2023-12-26,76567,2388.88,2021-01-23,
2023-06-06,16930,2730.46,2022-08-05,2023-12-30
2023-08-30,25781,2570.16,2017-12-07,
2023-06-11,69714,1248.51,2017-11-02,
2023-08-14,72018,70.19,2016-11-26,
2023-10-09,17190,2417.62,2017-11-20,
2023-03-15,39501,2729.46,2017-10-13,
2023-10-28,84753,2642.02,2018-09-15,
2023-09-15,46215,2519.39,2020-12-06,
2023-04-13,11744,2484.02,2021-08-16,
2023-07-26,54391,1134.6,2016-05-16,
2023-04-17,52064,2649.82,2018-02-25,
2023-08-18,99531,2518.35,2020-01-26,
2023-06-14,26416,1110.37,2016-03-17,
2023-09-20,38140,1163.89,2018-07-29,
2023-09-30,73799,941.29,2018-11-29,
2023-12-28,23195,167.14,2021-08-17,2023-10-16
2023-07-23,12025,1524.1,2015-08-14,
2023-12-28,79659,2686.96,2021-03-23,
2023-10-23,94377,68.56,2020-12-15,
2023-11-22,17322,2830.57,2018-06-30,
2023-05-23,30310,2176.97,2015-03-03,
2023-11-16,97538,2842.96,2015-05-07,
2023-03-13,55712,1972.38,2016-06-07,
2023-06-18,16599,1458.25,2022-03-10,
2023-08-31,51261,1527.44,2022-09-26,
2023-09-03,40077,174.03,2020-11-28,
2023-07-27,13713,1623.11,2019-06-21,
2023-10-15,64743,299.87,2019-10-27,
2023-06-20,632,2144.76,2016-09-05,
2023-12-08,19888,158.62,2022-03-30,
2023-05-12,17938,2217.13,2015-02-05,2023-03-31
2023-04-14,53203,739.07,2016-08-30,
2023-08-22,1189,1791.69,2021-09-16,
2023-01-21,21025,2920.49,2020-11-01,2023-07-10
2023-07-06,33280,1358.93,2019-05-04,
2023-07-30,94741,1355.26,2015-02-26,
2023-07-30,4787,173.43,2019-03-18,
2023-09-16,51040,2381.6,2022-06-30,
2023-01-29,17329,251.17,2021-11-16,
2023-11-13,17251,559.87,2021-04-16,
2023-09-03,45559,1750.29,2016-02-16,
2023-07-10,39568,1214.4,2018-01-03,
2023-11-01,4531,2563.26,2015-02-12,
2023-01-25,87193,767.82,2022-08-12,
2023-02-12,94834,225.95,2017-12-18,
2023-07-24,30831,943.64,2018-10-30,
2023-04-19,5610,629.8,2019-12-08,
2023-06-06,36899,82.74,2021-08-28,
2023-08-16,2617,1837.48,2018-02-01,
2023-12-11,23737,2269.25,2017-05-17,
2023-05-29,61823,1315.92,2021-06-30,
2023-11-22,92639,643.87,2016-03-03,
2023-02-26,9984,652.5,2019-08-07,
2023-07-21,68136,2248.92,2019-06-01,
2023-04-15,30273,2044.73,2019-12-27,2023-09-17
2023-04-05,81958,2359.73,2017-01-15,
2023-11-10,48016,793.08,2019-02-09,
2023-08-02,4822,2704.7,2018-08-13,
2023-09-29,37127,2012.31,2015-02-25,
2023-10-27,33918,2976.2,2018-02-06,
2023-02-24,63619,342.93,2021-10-24,
2023-09-27,3679,2015.22,2016-08-16,
2023-07-20,47979,291.43,2022-11-24,
2023-12-17,92411,2163.02,2018-04-11,
2023-11-15,25513,2708.07,2018-09-05,2023-03-30
2023-10-11,80086,985.91,2022-05-31,
2023-09-28,42760,2087.84,2021-10-13,
2023-09-21,29202,287.98,2015-04-20,
2023-09-09,27622,212.54,2022-04-28,
2023-10-02,96287,2478.53,2020-05-08,
2023-05-12,27091,2522.27,2020-08-14,
2023-11-07,71107,179.15,2016-10-01,2023-10-19
2023-02-13,44985,1048.66,2019-04-03,
2023-08-21,75464,406.74,2022-01-23,
2023-07-24,69538,2815.63,2021-06-26,
2023-07-19,56628,2160.78,2020-03-13,
2023-01-14,91805,2499.54,2016-04-06,
2023-03-20,91567,1117.75,2020-05-30,
2023-07-05,58028,1128.92,2020-07-29,
2023-04-01,52509,2770.53,2017-12-30,
2023-06-07,82933,2476.27,2021-03-16,
2023-08-29,30715,166.36,2017-11-22,
2023-02-22,37026,1535.38,2015-12-16,
2023-08-24,89728,1241.86,2022-10-03,
2023-09-18,68815,1604.96,2015-03-02,
2023-12-08,29657,1695.29,2015-07-09,2023-09-27
2023-01-18,1348,2384.96,2019-10-16,2023-04-02
2023-04-19,58506,2850.74,2021-12-14,
2023-04-17,58787,1348.8,2020-02-25,
2023-06-20,21066,2559.49,2018-01-18,
2023-06-11,50447,10.54,2021-06-18,
2023-08-26,29929,2327.3,2021-02-18,
2023-01-29,98462,1923.49,2015-05-11,
2023-12-16,48524,1096.77,2020-06-01,
2023-10-22,94902,2256.76,2018-12-11,2023-12-30
2023-01-08,65332,1894.45,2018-08-29,
2023-09-06,18978,1187.79,2016-09-21,2023-07-08
2023-07-05,32054,2020.64,2015-11-07,
2023-10-05,13129,833.88,2015-11-24,
2023-08-11,56720,1451.81,2019-05-02,
2023-10-25,61105,2630.42,2020-08-31,
2023-10-21,80368,1866.38,2019-12-05,
2023-09-21,49964,753.87,2020-05-17,
2023-04-03,70192,1221.18,2018-08-21,
2023-03-08,78263,2278.09,2017-02-05,
2023-08-15,15835,54.28,2020-06-07,
2023-03-14,35370,1654.02,2021-10-04,
2023-02-10,56611,690.56,2018-01-08,
2023-05-25,74017,977.49,2019-02-25,
2023-04-07,77704,2065.09,2018-08-18,
2023-09-13,7202,2669.8,2020-09-04,2023-01-30
2023-02-02,90116,2297.26,2016-05-16,
2023-03-18,58709,2991.21,2018-06-01,
2023-04-25,49708,1285.64,2021-04-01,2023-10-04
2023-03-25,63354,2300.49,2015-05-23,
2023-06-23,42121,2522.22,2018-07-01,
2023-11-06,64892,1310.73,2019-02-20,
2023-11-13,54463,469.06,2015-03-01,
2023-08-10,52298,2021.58,2022-08-08,
2023-11-27,87885,288.49,2020-11-06,
2023-08-13,29270,908.6,2020-04-09,2023-01-25
2023-05-29,19127,437.15,2018-10-05,
2023-06-16,40334,452.87,2021-05-11,
2023-07-29,51152,2988.41,2015-04-18,
2023-06-27,69621,1382.95,2016-12-26,
2023-12-17,18374,817.96,2015-09-12,
2023-10-03,74470,2599.87,2016-09-07,
2023-06-08,56613,1729.56,2021-01-27,
2023-12-28,32256,16.29,2017-01-25,
2023-12-19,5162,542.21,2021-08-17,
2023-05-22,38394,2648.81,2019-02-06,
2023-09-18,32509,1089.46,2018-01-13,
2023-02-26,46471,2517.65,2020-10-24,
2023-07-13,67086,2200.05,2015-09-27,
2023-03-11,79760,2592.98,2019-08-21,
2023-01-11,69244,2664.41,2022-09-13,
2023-01-16,67733,1303.63,2017-11-26,
2023-12-21,64811,2399.48,2015-11-08,
2023-11-09,2500,1760.16,2019-11-28,
2023-04-12,85201,1914.6,2020-10-30,
2023-02-25,76977,1152.36,2021-07-30,
2023-08-26,98457,1908.83,2016-07-23,
2023-04-26,87817,1869.73,2020-03-01,
2023-07-15,51334,2836.64,2019-07-28,
2023-12-25,57448,1713.71,2015-05-29,
2023-10-09,46277,382.18,2020-01-28,
2023-09-01,92414,1428.72,2017-07-26,
2023-03-25,52438,859.22,2019-07-06,
2023-04-20,25292,1652.76,2016-01-20,2023-10-29
2023-10-25,24802,2471.17,2021-07-03,
2023-08-18,83392,1615.88,2021-10-02,
2023-10-25,57170,2952.1,2020-09-12,
2023-11-10,81244,2446.86,2018-01-17,
2023-01-26,65313,2433.11,2019-07-21,
2023-03-17,52429,743.38,2015-03-24,
2023-02-04,59920,2294.71,2021-10-02,
2023-03-31,70987,1892.94,2018-05-07,
2023-08-08,53496,1528.95,2021-07-13,
2023-12-23,52797,2447.61,2021-07-19,
2023-03-21,43250,2607.17,2021-10-24,
2023-07-14,31494,1974.22,2018-02-09,
2023-10-01,79671,1801.29,2016-03-08,
2023-09-26,88182,1261.68,2020-05-12,
2023-05-02,68566,2213.41,2019-05-08,
2023-01-08,24383,2160.34,2017-07-02,
2023-01-11,58640,1940.82,2020-01-27,
2023-02-15,70732,2792.04,2021-08-30,2023-02-23
2023-12-08,1011,1130.7,2019-06-29,
2023-11-26,2441,2588.83,2015-01-18,
2023-06-23,53976,1908.19,2016-11-19,
2023-10-20,80949,1159.21,2021-09-28,
2023-05-14,71670,2568.66,2021-04-17,
2023-02-13,23370,645.84,2021-03-01,
2023-03-30,54015,188.09,2015-03-02,
2023-09-27,50570,1409.7,2019-03-17,
2023-08-02,7555,560.0,2016-01-22,
2023-11-22,12951,901.69,2019-01-09,
2023-10-16,63994,1556.88,2021-03-21,
2023-01-06,52523,21.55,2020-04-26,
2023-05-14,63485,873.23,2020-03-18,
2023-04-10,97986,2167.75,2017-04-01,
2023-09-25,32811,602.21,2018-03-20,2023-08-18
2023-10-12,17349,1708.25,2021-05-30,
2023-08-23,4280,1979.45,2022-07-11,
2023-03-14,72944,1552.25,2019-10-04,
2023-02-19,84947,919.92,2019-09-29,
2023-03-07,37686,688.66,2018-07-07,
2023-03-05,43177,1253.84,2017-09-20,
2023-02-25,82751,2882.67,2018-08-17,
2023-07-26,16315,2828.2,2020-04-15,
2023-01-30,10460,2113.52,2020-02-07,
2023-11-09,18200,1629.31,2018-03-07,
2023-02-24,68287,1150.77,2019-11-23,
2023-07-17,28714,2165.93,2016-05-28,
2023-06-25,40437,1477.58,2018-02-20,2023-12-03
2023-02-01,88767,1872.88,2019-11-27,
2023-09-09,85438,209.81,2017-11-13,
2023-05-15,67192,2142.81,2022-12-02,
2023-03-03,37594,938.54,2020-02-12,
2023-10-19,2666,1693.72,2015-07-17,
2023-01-05,9836,847.94,2015-04-22,
2023-07-08,52924,2325.59,2017-12-19,
2023-04-27,22308,803.79,2017-10-02,
2023-01-10,83644,2136.57,2017-06-04,
2023-05-26,49394,1854.84,2016-07-13,
2023-07-02,8087,1219.75,2019-12-13,
2023-11-13,16119,2026.77,2020-10-18,
2023-02-27,36646,1154.43,2019-09-15,
2023-01-07,6256,2493.26,2016-11-11,
2023-12-21,643,1528.84,2015-01-10,
2023-10-21,80706,2501.45,2017-11-09,
2023-08-03,62529,2026.38,2016-04-11,2023-02-24
2023-11-12,33858,2764.42,2017-03-03,
2023-06-04,57565,1996.05,2015-02-16,
2023-03-03,47587,1427.56,2018-04-06,
2023-09-05,75079,2249.36,2022-05-04,
2023-03-15,61999,2947.1,2017-12-30,
2023-07-16,92010,1617.27,2017-01-09,
2023-08-30,44121,2259.93,2020-05-29,
2023-09-21,44037,159.67,2016-04-18,2023-09-08
2023-06-14,36364,2568.02,2017-05-29,
2023-04-07,38398,131.96,2017-02-02,
2023-03-12,26006,624.14,2020-05-30,
2023-01-19,93488,2245.8,2015-11-10,
2023-01-15,69660,2164.1,2019-08-24,
2023-10-18,35234,1238.57,2021-01-25,
2023-07-15,86356,1408.27,2019-11-20,
2023-11-17,14504,286.08,2020-10-15,
2023-02-28,4203,2708.02,2017-08-30,
2023-09-03,16467,193.9,2016-06-05,
2023-12-30,91926,1676.66,2019-01-29,
2023-06-12,18135,1894.97,2022-12-06,
2023-07-01,78029,2813.56,2019-01-31,
2023-10-24,14607,1820.29,2022-12-26,
2023-02-01,76119,1688.32,2019-10-28,
2023-06-23,25233,2875.94,2015-04-04,2023-03-30
2023-04-17,46613,776.06,2017-01-26,
2023-02-08,46906,2125.31,2021-06-07,
2023-01-27,16331,1187.94,2022-09-01,
2023-06-02,11312,2153.01,2017-03-10,
2023-02-09,58956,905.6,2017-02-15,2023-09-23
2023-05-07,65348,2075.72,2021-11-22,
2023-12-05,16586,1796.93,2022-03-09,
2023-10-27,51603,2830.65,2018-05-02,
2023-04-15,33176,2073.76,2022-02-09,
2023-03-22,43285,1808.35,2021-09-24,
2023-05-20,20380,353.46,2015-10-23,
2023-02-24,3348,1593.73,2016-07-09,
2023-04-04,15387,1010.67,2020-07-06,
2023-02-24,75094,2000.83,2022-07-16,
2023-03-13,6486,83.13,2020-05-09,
2023-09-10,91593,2498.36,2022-07-22,
2023-03-10,45435,1381.18,2018-02-05,
2023-09-27,9949,2914.41,2017-01-04,
2023-03-27,2248,680.5,2018-10-23,
2023-05-15,13472,2665.94,2019-12-23,
2023-06-02,97413,593.48,2016-10-15,2023-08-04
2023-05-20,10611,2379.77,2022-04-03,
2023-07-23,25559,1299.22,2018-06-27,
2023-01-04,65209,409.27,2021-09-29,
2023-05-27,52927,2540.14,2017-10-22,
2023-07-08,70861,434.21,2020-01-23,
2023-05-28,80533,2804.59,2022-05-02,
2023-11-15,40219,129.24,2018-09-30,
2023-12-30,74421,2345.32,2017-01-06,
2023-10-05,76485,2126.62,2018-02-08,
2023-11-02,38261,2318.85,2016-02-05,
2023-02-28,57610,2000.35,2020-05-02,
2023-01-02,95092,694.17,2022-02-22,
2023-07-23,56057,2044.05,2017-09-05,
2023-04-11,26830,12.93,2018-07-17,
2023-11-13,29495,2714.22,2021-03-15,2023-06-04
2023-07-25,97692,2787.13,2019-08-25,
2023-08-19,46879,312.82,2022-02-23,
2023-04-25,85364,2340.94,2017-12-14,2023-02-18
2023-12-07,3809,158.04,2017-10-09,
2023-03-29,3421,932.13,2020-01-31,
2023-12-09,98803,1309.0,2016-10-12,2023-05-26
2023-11-06,11976,724.09,2020-11-24,
2023-11-09,35771,796.62,2020-06-30,
2023-01-29,12836,1197.96,2017-09-08,
2023-11-20,39591,447.16,2016-12-25,
2023-08-12,81216,1083.47,2018-03-26,2023-01-19
2023-08-26,57047,2263.42,2022-08-27,2023-05-19
2023-06-30,12483,2240.86,2015-11-28,
2023-04-08,50926,335.26,2022-05-28,
2023-11-05,70584,1450.14,2019-02-16,
2023-02-13,26693,1212.63,2022-08-17,
2023-09-02,40976,330.05,2016-03-02,
2023-04-10,47958,1822.86,2018-10-02,
2023-09-20,1066,2236.71,2017-12-22,
2023-08-27,44763,30.98,2017-10-30,
2023-08-18,16867,809.64,2020-07-21,
2023-01-14,55108,1934.5,2017-03-17,
2023-02-03,51359,2599.22,2021-11-09,
2023-11-06,84736,551.79,2016-09-15,
2023-02-03,4239,1675.77,2021-05-23,
2023-04-28,22756,2333.26,2015-06-25,
2023-12-07,41618,435.98,2022-12-29,2023-12-18
2023-12-15,77425,271.56,2022-03-05,
2023-05-18,7760,825.83,2017-12-30,
2023-03-14,72165,1291.07,2015-06-01,
2023-06-10,46271,1684.07,2017-04-13,
2023-08-23,98697,1559.6,2020-09-06,2023-12-26
2023-10-09,2145,2268.89,2019-01-04,2023-11-23
2023-02-21,77564,196.81,2022-08-20,
2023-01-02,19986,150.71,2016-10-09,
2023-06-06,49473,2768.88,2017-02-17,
2023-06-13,4679,1765.87,2016-10-01,
2023-11-26,88562,937.59,2022-05-01,
2023-02-23,87683,1860.55,2017-01-30,
2023-09-24,56300,753.56,2015-05-06,
2023-09-20,90894,2211.7,2018-11-12,
2023-10-11,14674,2206.13,2017-08-28,
2023-08-21,83428,2785.35,2016-05-12,2023-04-27
2023-11-30,51874,2390.14,2017-07-01,
2023-03-07,42318,1330.87,2022-07-12,2023-10-01
2023-12-09,52267,330.47,2017-06-15,
2023-05-15,92413,1850.39,2017-07-24,2023-09-08
2023-05-30,63683,689.97,2015-08-23,
2023-08-12,63557,230.08,2017-10-10,
2023-01-16,54448,2019.83,2018-06-21,
2023-05-06,30936,2733.6,2021-09-11,2023-02-23
2023-07-10,32542,1134.23,2022-10-16,
2023-02-18,86247,1590.58,2022-05-03,
2023-05-22,77374,1675.44,2015-12-05,
2023-03-22,40807,1759.09,2021-11-22,2023-06-10
2023-07-06,46567,905.38,2021-06-09,
2023-10-30,88752,1723.01,2021-06-11,
2023-05-22,48765,2119.86,2020-11-23,2023-07-24
2023-09-30,52968,2871.56,2021-04-24,
2023-02-17,8742,1325.13,2015-02-26,
2023-07-18,28323,1980.19,2020-02-21,
2023-05-24,698,1906.83,2017-01-25,
2023-12-06,48709,2016.98,2016-07-27,
2023-05-23,36442,1579.78,2019-06-07,
2023-12-09,13757,1161.95,2020-01-08,
2023-11-23,22859,875.72,2017-04-19,
2023-04-03,96038,2799.44,2017-10-29,
2023-10-28,73205,881.96,2017-02-11,
2023-01-24,85264,1461.57,2022-11-06,
2023-04-08,87115,1768.6,2018-12-05,
2023-01-28,72682,952.14,2020-07-22,
2023-03-18,27763,1065.2,2017-01-30,
2023-06-27,87808,449.74,2021-08-17,2023-01-19
2023-08-19,92793,1945.25,2017-06-15,
2023-02-23,80014,2479.94,2022-07-08,
2023-04-20,71196,892.24,2016-02-14,
2023-05-13,5394,2612.11,2020-11-11,
2023-08-19,99132,985.36,2018-01-07,
2023-07-31,72181,2199.3,2015-06-22,
2023-03-08,77656,2401.15,2020-09-18,2023-11-10
2023-08-31,98356,1988.87,2021-09-03,
2023-09-28,73752,32.19,2021-09-23,
2023-09-29,63586,1786.68,2017-10-09,
2023-01-16,81108,220.27,2018-03-07,
2023-08-27,32000,49.49,2020-05-03,
2023-01-05,11672,1505.24,2021-03-01,
2023-02-21,99285,1168.46,2017-12-09,
2023-08-02,58863,58.69,2019-12-06,
2023-02-20,82347,1794.33,2022-07-16,
2023-08-06,39970,2301.5,2019-05-18,
2023-09-12,53008,377.95,2016-06-06,
2023-07-24,19264,427.37,2018-11-28,
2023-08-06,2974,2512.48,2016-02-28,
2023-07-09,2438,349.82,2020-09-12,
2023-09-01,38496,263.21,2017-12-29,
2023-04-05,43804,292.13,2016-02-03,
2023-08-29,5623,768.77,2015-10-22,
2023-05-24,66395,258.81,2015-03-14,
2023-05-10,62078,1706.92,2021-04-16,
2023-07-08,86830,669.91,2017-04-24,
2023-09-20,76489,806.79,2022-05-24,
2023-07-08,40992,2802.86,2019-04-22,
2023-12-02,43966,87.97,2018-10-27,
2023-08-16,14222,745.9,2017-09-06,
2023-06-27,50501,547.44,2022-12-23,2023-11-16
2023-04-28,11956,2998.97,2020-03-15,
2023-01-26,29874,424.76,2020-09-05,
2023-08-02,23301,538.55,2021-08-06,
2023-09-12,42235,2890.87,2015-03-28,
2023-10-23,19077,2070.9,2019-08-12,
2023-01-18,12294,537.05,2017-04-07,2023-01-28
2023-08-05,7,2103.1,2017-11-17,
2023-01-26,85387,1850.65,2018-07-21,
2023-08-22,98672,1181.09,2016-01-12,
2023-01-29,9662,2533.88,2020-11-25,
2023-12-27,8782,595.71,2022-10-30,
2023-06-17,80712,1938.96,2021-05-26,
2023-01-19,27343,1506.56,2021-05-13,
2023-05-20,24845,66.68,2016-07-04,
2023-06-05,42907,2845.82,2018-10-19,2023-04-06
2023-08-20,47447,1320.1,2021-05-21,
2023-01-22,78755,2230.12,2019-03-19,
2023-06-15,68201,2605.32,2015-01-11,
2023-07-05,44302,789.17,2015-11-13,
2023-02-23,43617,2739.32,2016-03-07,
2023-09-10,34516,1506.36,2018-04-01,
2023-06-09,43986,839.99,2015-10-13,
2023-10-09,58466,2895.24,2018-07-20,
2023-10-12,8979,2558.56,2022-08-31,
2023-01-08,31448,705.16,2018-02-20,
2023-01-06,52630,1359.58,2020-10-19,
2023-06-28,87192,1882.37,2020-10-22,2023-07-27
2023-07-05,89402,1117.57,2018-08-28,
2023-09-25,539,1275.73,2015-06-05,
2023-07-16,18631,980.86,2015-01-27,
2023-04-24,48347,1738.77,2018-10-20,
2023-12-29,68140,245.14,2019-07-27,
2023-10-14,79833,406.11,2016-12-31,
2023-03-09,42263,1237.36,2016-02-16,
2023-08-09,77109,1382.67,2015-09-14,2023-08-12
2023-05-19,81940,1170.32,2020-10-21,
2023-12-28,37702,1637.81,2021-12-25,
2023-05-10,12413,873.17,2018-03-09,
2023-09-02,90230,1430.59,2020-08-27,
2023-02-12,18646,2432.16,2017-11-21,
2023-11-24,20669,236.2,2020-06-22,
2023-02-05,92313,2608.21,2018-03-24,2023-07-12
2023-10-20,48746,2125.44,2020-06-02,
2023-11-25,35250,2438.48,2022-06-26,
2023-07-31,75716,2571.26,2017-04-29,
2023-09-04,97641,1358.28,2019-12-31,
2023-08-02,22933,1700.7,2019-05-04,2023-10-17
2023-05-10,59489,1914.05,2022-08-06,
2023-01-30,89324,1468.9,2017-07-06,2023-04-03
2023-03-16,51789,2588.11,2018-02-22,2023-02-13
2023-02-06,84825,2960.44,2016-04-18,
2023-06-08,16309,2458.95,2015-02-14,
2023-03-01,73758,2673.87,2020-02-17,
2023-01-22,4694,1391.48,2020-01-25,
2023-02-21,97018,1445.14,2015-10-07,
2023-02-24,59833,2788.83,2017-02-19,
2023-07-02,98461,1881.42,2017-03-06,
2023-12-26,10590,99.73,2015-06-10,
2023-07-04,99154,1248.82,2021-01-04,
2023-05-14,19381,993.39,2015-06-26,
2023-11-19,42034,1206.75,2017-10-30,
2023-09-10,61477,2263.27,2018-05-08,
2023-01-30,7001,327.13,2018-11-13,
2023-11-12,96263,1204.08,2022-02-21,
2023-06-15,38887,111.53,2021-07-07,
2023-01-19,10051,444.47,2020-01-04,
2023-11-04,54952,2968.82,2018-03-07,
2023-10-09,97956,243.85,2016-10-22,
2023-06-02,836,1964.37,2016-07-05,
2023-11-02,71798,2755.84,2015-06-25,
2023-11-30,10619,554.77,2019-11-09,
2023-05-30,31243,185.79,2020-04-27,
2023-10-29,24265,1118.7,2019-05-14,
2023-12-22,34999,2943.31,2020-02-03,2023-09-29
2023-09-30,23439,1244.53,2018-03-16,
2023-11-04,49115,295.1,2019-09-02,
