DAY_ID,CUSTOMER_DIM_ID,POLICY_ID,POLICY_BALANCE_AMT,POLICY_STATUS,INSURANCE_POLICY_CASE_SIZE,EFF_DT,END_DT
2023-02-19,36095,POL_59,14355.4,Expired,25306.51,2018-01-18,
2023-09-18,20653,POL_9,26750.95,Expired,15803.7,2017-03-24,
2023-02-07,901,POL_16,11447.19,Expired,14062.95,2022-08-04,
2023-12-22,23361,POL_64,33217.15,Expired,6991.59,2019-04-23,
2023-10-09,20320,POL_31,41701.36,Active,15687.56,2015-02-04,2023-01-07
2023-12-12,25580,POL_89,23602.77,Expired,16713.32,2021-02-09,
2023-02-18,45040,POL_19,16056.54,Active,26358.12,2022-11-25,
2023-02-21,43918,POL_88,19959.17,Expired,38681.41,2019-12-02,2023-07-24
2023-12-11,26341,POL_53,28034.96,Active,8572.84,2020-10-03,
2023-06-30,38428,POL_59,8198.9,Active,48973.3,2022-12-21,
2023-03-15,49673,POL_27,6862.12,Expired,45345.22,2019-07-09,
2023-06-05,36947,POL_17,14679.99,Active,13271.34,2016-07-17,
2023-03-30,6385,POL_77,34056.37,Expired,42087.12,2021-10-04,
2023-02-28,34298,POL_84,9374.27,Expired,44312.82,2022-06-01,
2023-11-28,49717,POL_91,14154.57,Expired,33136.21,2021-03-30,
2023-07-27,7274,POL_1,26464.5,Expired,25412.16,2017-12-30,
2023-05-11,42797,POL_12,8776.33,Active,36183.38,2020-10-02,
2023-12-25,16160,POL_82,19890.39,Active,37548.28,2021-05-27,
2023-04-01,42189,POL_67,42010.32,Expired,45690.69,2022-04-24,
2023-06-20,25438,POL_72,20231.53,Active,23272.42,2022-04-30,
2023-11-21,7099,POL_57,14302.81,Active,15198.08,2015-11-13,
2023-10-09,16627,POL_80,9832.03,Expired,46081.17,2022-11-01,
2023-01-12,33181,POL_70,13870.56,Active,42404.0,2022-11-13,2023-05-20
2023-08-27,37002,POL_59,38754.99,Expired,47003.71,2016-10-08,
2023-05-19,14651,POL_13,33846.14,Active,7726.98,2021-01-28,2023-11-27
2023-10-23,14660,POL_97,15416.69,Active,23177.82,2021-10-21,
2023-03-06,25584,POL_50,19416.67,Expired,28446.46,2020-05-31,
2023-12-09,48358,POL_24,17868.26,Active,8473.95,2016-07-19,
2023-03-15,2292,POL_29,42236.16,Expired,24017.27,2019-10-07,
2023-02-10,24650,POL_3,29885.76,Active,12173.01,2020-02-15,2023-09-19
2023-02-09,3850,POL_61,17706.84,Active,43737.74,2018-11-04,2023-11-05
2023-11-08,49008,POL_66,16382.51,Expired,23613.86,2022-02-15,
2023-02-18,18557,POL_64,10222.29,Active,37348.8,2017-07-29,
2023-02-19,49332,POL_55,24645.02,Expired,40004.86,2022-07-11,2023-09-24
2023-06-04,2295,POL_9,35258.27,Expired,33108.01,2019-01-02,
2023-02-28,37449,POL_70,45674.24,Expired,13791.74,2018-11-29,
2023-11-25,1156,POL_9,32916.27,Expired,49697.24,2015-02-07,
2023-09-24,10396,POL_11,34102.21,Active,26460.72,2015-04-19,
2023-06-24,17437,POL_11,39366.83,Expired,16075.62,2022-12-29,
2023-11-19,7861,POL_79,38979.04,Expired,38785.45,2022-02-06,
2023-08-12,19683,POL_79,10042.79,Active,8883.27,2022-10-21,
2023-08-17,39323,POL_39,38023.01,Active,23323.03,2019-09-13,
2023-09-28,41087,POL_58,27492.05,Active,44761.38,2015-05-10,
2023-01-08,9890,POL_25,7192.13,Expired,19372.89,2018-07-17,
2023-12-20,30667,POL_98,19186.74,Expired,17362.29,2021-10-19,
2023-12-06,45753,POL_75,48291.39,Active,29273.23,2021-02-19,
2023-05-09,49364,POL_13,8063.59,Active,44729.8,2020-06-22,
2023-06-18,36927,POL_17,6783.12,Active,23552.02,2022-09-04,
2023-09-25,47370,POL_5,34981.06,Expired,24281.61,2015-04-09,2023-10-22
2023-01-17,39854,POL_33,7176.29,Active,15136.53,2016-06-12,
2023-07-16,21350,POL_1,17696.97,Expired,34558.6,2020-02-13,2023-03-28
2023-12-28,35380,POL_22,5649.16,Expired,24976.05,2022-06-16,
2023-10-25,2676,POL_40,30477.08,Active,24993.34,2022-09-02,
2023-05-16,42767,POL_36,8112.08,Expired,33682.45,2015-07-07,
2023-12-08,26653,POL_12,41008.31,Expired,19756.82,2019-09-24,
2023-03-06,9594,POL_30,35259.47,Active,41560.73,2019-06-07,
2023-08-07,23919,POL_32,22596.45,Active,9814.84,2018-10-10,
2023-02-04,3119,POL_3,15712.67,Expired,5925.91,2018-12-01,
2023-02-17,1233,POL_17,16013.99,Expired,25271.16,2018-07-16,
2023-07-31,27725,POL_79,32667.15,Expired,49483.34,2015-12-27,
2023-05-12,31285,POL_71,8236.98,Active,9005.86,2015-11-18,
2023-01-05,7128,POL_13,30991.07,Active,44237.43,2020-12-25,
2023-11-02,8333,POL_48,23674.74,Expired,5838.29,2017-04-23,
2023-08-07,21186,POL_93,33341.7,Expired,20258.97,2022-11-30,
2023-05-04,1688,POL_82,17857.21,Active,47538.77,2015-10-18,2023-06-03
2023-03-09,19353,POL_56,9638.34,Expired,44514.19,2020-10-15,
2023-05-08,33256,POL_89,45275.33,Expired,41272.58,2015-05-10,
2023-03-22,39360,POL_4,20130.34,Expired,32916.98,2016-02-08,
2023-05-13,20217,POL_8,31351.84,Active,23141.75,2020-04-13,
2023-11-29,42077,POL_21,20870.04,Expired,34318.05,2019-01-22,
2023-06-21,25340,POL_16,40497.17,Expired,19443.23,2020-11-24,2023-02-02
2023-10-17,31324,POL_84,45927.66,Expired,21343.21,2020-07-15,
2023-01-16,16735,POL_73,21818.0,Expired,25740.62,2020-06-30,2023-04-22
2023-08-11,22148,POL_85,48885.08,Active,27029.28,2022-11-24,
2023-01-13,6165,POL_4,42690.39,Expired,48311.47,2020-02-07,
2023-01-09,39455,POL_59,46453.96,Expired,30617.71,2018-12-15,2023-08-08
2023-01-25,45842,POL_13,30495.98,Expired,32080.41,2015-12-26,
2023-01-15,3853,POL_11,14034.47,Active,32770.92,2016-09-13,
2023-09-21,28392,POL_90,27707.97,Active,38221.94,2020-05-26,
2023-11-12,48807,POL_82,47310.52,Active,43857.82,2015-08-09,2023-06-24
2023-10-13,25697,POL_75,41075.9,Expired,45847.11,2019-07-29,
2023-02-10,18950,POL_96,20901.65,Expired,35654.81,2021-08-03,
2023-12-21,19477,POL_64,29002.07,Active,18379.27,2021-04-02,
2023-12-13,44339,POL_4,17605.62,Active,49399.39,2020-09-20,
2023-02-06,4069,POL_84,19954.25,Active,48518.9,2019-08-16,
2023-08-28,8746,POL_95,30616.15,Active,17777.32,2017-01-23,
2023-06-20,38578,POL_64,11471.83,Expired,45476.93,2021-02-02,
2023-05-13,17356,POL_11,28089.4,Expired,24054.1,2020-12-16,
2023-10-13,22774,POL_79,13863.37,Expired,21797.36,2015-09-07,
2023-05-21,34683,POL_12,9298.13,Expired,7297.56,2021-06-23,
2023-08-09,36212,POL_65,39419.43,Expired,9646.57,2016-01-20,
2023-01-02,22217,POL_9,22186.13,Expired,31447.26,2022-06-09,
2023-12-31,22264,POL_98,19765.98,Active,37221.13,2021-01-29,
2023-11-27,30274,POL_35,15223.27,Expired,28812.18,2016-10-08,
2023-06-24,36498,POL_39,42803.34,Expired,14136.73,2016-02-01,2023-04-01
2023-12-24,33862,POL_49,48378.43,Active,49271.53,2017-05-15,
2023-04-17,45816,POL_14,45170.67,Active,9806.66,2015-12-09,
2023-01-15,44150,POL_22,35103.38,Expired,33595.43,2015-09-29,
2023-10-12,12241,POL_94,18012.95,Expired,13674.17,2020-01-29,
2023-04-23,17704,POL_87,23013.91,Expired,49115.98,2019-02-08,
2023-09-03,40992,POL_32,23338.18,Active,31773.59,2020-10-12,
2023-06-26,40427,POL_98,30996.58,Active,25940.25,2020-11-28,
2023-06-22,42091,POL_23,44088.05,Active,13741.87,2019-08-12,
2023-12-19,30968,POL_90,5465.49,Expired,46549.33,2017-07-16,2023-09-03
2023-06-05,79,POL_73,16704.1,Expired,34811.85,2018-10-01,2023-12-10
2023-04-03,29761,POL_31,45498.99,Expired,31988.01,2019-02-14,
2023-04-22,30796,POL_71,39742.63,Active,36863.61,2018-09-03,
2023-05-30,23606,POL_92,23733.33,Expired,11541.3,2017-10-20,2023-06-05
2023-02-21,13875,POL_19,41565.79,Expired,44790.44,2017-06-22,
2023-10-07,29570,POL_33,6415.74,Expired,9798.82,2020-09-01,
2023-05-29,2514,POL_18,44220.49,Active,34717.6,2018-08-01,2023-02-11
2023-03-21,3099,POL_87,35975.46,Active,47582.9,2018-07-12,
2023-12-10,65,POL_94,32871.36,Expired,32825.63,2020-03-13,
2023-03-08,32596,POL_56,42977.78,Active,41013.72,2016-03-29,
2023-06-16,32792,POL_28,15471.46,Active,48390.1,2017-11-21,
2023-12-15,25572,POL_9,25214.81,Expired,40309.28,2022-12-09,
2023-09-26,23442,POL_54,34675.63,Expired,15587.42,2021-10-18,
2023-07-14,26151,POL_79,23007.79,Expired,38748.68,2022-04-25,
2023-09-09,15408,POL_79,39658.9,Expired,34552.17,2019-02-08,
2023-08-10,30578,POL_72,13346.05,Expired,22325.53,2017-09-12,
2023-11-02,22121,POL_76,23010.12,Expired,8569.82,2017-01-05,
2023-02-28,19111,POL_99,36895.91,Active,47454.95,2017-07-28,
2023-11-12,8288,POL_58,29562.41,Active,6649.58,2020-09-07,
2023-12-17,7504,POL_81,11055.66,Active,38423.21,2021-10-21,
2023-06-03,20201,POL_82,49180.53,Expired,32948.54,2018-07-17,
2023-08-29,13928,POL_43,5894.11,Active,31618.66,2020-07-16,
2023-04-08,7588,POL_5,38302.53,Expired,42093.45,2019-05-27,
2023-10-13,16540,POL_29,48320.25,Active,18183.49,2015-03-19,2023-05-30
2023-05-09,11740,POL_15,42912.17,Expired,29652.57,2022-06-29,2023-02-27
2023-03-13,9196,POL_35,15245.5,Expired,44556.18,2016-09-02,
2023-05-07,16586,POL_41,46812.98,Expired,29296.43,2016-03-09,
2023-11-16,24374,POL_54,48051.36,Expired,26734.16,2020-03-25,
2023-01-14,5248,POL_73,18417.8,Expired,13433.13,2018-07-15,2023-05-27
2023-01-26,46569,POL_53,18919.15,Expired,24349.84,2022-11-30,
2023-07-27,23390,POL_30,44445.12,Expired,22755.08,2016-01-12,
2023-12-03,19601,POL_89,17573.31,Active,41136.04,2016-07-02,
2023-09-24,4272,POL_25,36864.71,Expired,17600.16,2020-08-31,
2023-11-06,26289,POL_55,24940.43,Expired,34518.07,2015-10-11,
2023-04-21,13358,POL_79,20355.0,Active,42601.55,2015-01-29,
2023-08-27,48476,POL_22,16104.31,Active,22660.57,2016-06-19,
2023-10-06,22086,POL_12,19279.01,Active,39914.22,2020-07-15,
2023-12-08,1680,POL_2,10748.8,Expired,18066.87,2020-03-16,
2023-01-06,15552,POL_19,35574.1,Expired,33160.31,2019-05-04,
2023-12-20,8056,POL_98,14311.6,Expired,49976.47,2017-02-26,
2023-10-04,36252,POL_22,38069.48,Active,24259.56,2019-04-20,
2023-01-12,3117,POL_46,36366.14,Expired,12536.32,2015-06-02,
2023-03-09,5833,POL_91,36890.34,Active,45880.36,2017-05-25,
2023-05-31,33707,POL_9,11132.24,Expired,24327.66,2015-09-16,2023-04-27
2023-01-10,44867,POL_80,17064.92,Expired,5167.96,2021-03-11,
2023-04-12,46372,POL_11,35642.37,Expired,7029.33,2018-06-09,
2023-05-22,34541,POL_70,26240.13,Expired,42056.23,2018-07-28,
2023-11-29,42886,POL_1,39656.96,Expired,30181.69,2016-08-27,
2023-12-02,14716,POL_61,16344.51,Active,42436.05,2016-10-07,
2023-07-10,41871,POL_62,19523.33,Active,47948.57,2020-04-06,
2023-09-03,13653,POL_99,48551.79,Expired,9742.71,2015-01-18,
2023-03-28,27906,POL_72,10286.26,Active,38213.0,2021-08-26,
2023-07-09,34402,POL_63,19007.1,Active,20870.31,2017-08-24,
2023-01-25,23470,POL_99,11738.3,Expired,21362.31,2017-08-21,
2023-06-02,25884,POL_89,25292.02,Expired,19420.52,2016-08-29,
2023-05-18,11633,POL_85,13603.71,Active,32600.54,2018-01-02,
2023-01-06,9109,POL_6,22987.54,Expired,15738.38,2017-02-02,
2023-02-02,40246,POL_11,12147.7,Active,40387.42,2018-04-21,
2023-07-31,2689,POL_48,43836.67,Expired,44446.34,2015-06-02,
2023-11-10,21706,POL_15,32768.04,Expired,21623.13,2018-04-24,
2023-12-12,35996,POL_3,18611.97,Expired,11389.88,2022-06-29,
2023-08-09,43711,POL_60,14664.41,Expired,23610.64,2020-04-21,
2023-12-27,33196,POL_60,25950.03,Expired,26994.99,2016-03-05,
2023-04-22,7099,POL_39,12230.76,Expired,13083.74,2018-06-08,
2023-03-18,20980,POL_45,34007.95,Active,17402.03,2019-12-23,
2023-10-04,41351,POL_15,48003.16,Active,39959.67,2019-08-21,
2023-11-28,6655,POL_45,5100.82,Active,24759.23,2019-03-17,
2023-05-10,8034,POL_8,29932.04,Expired,37408.63,2015-06-24,
2023-12-14,44259,POL_20,6440.5,Active,28336.24,2018-09-09,
2023-01-10,14902,POL_34,26887.61,Expired,13471.97,2015-05-19,
2023-06-14,20690,POL_55,31473.64,Expired,49416.1,2018-04-17,
2023-04-20,27746,POL_68,14039.53,Expired,5840.66,2020-04-18,
2023-09-27,16133,POL_26,8075.71,Active,24628.58,2020-01-22,
2023-02-08,4303,POL_17,46674.42,Expired,31428.58,2019-01-28,
2023-08-04,19070,POL_80,16499.91,Expired,15336.96,2018-07-14,
2023-06-13,29253,POL_38,8450.67,Expired,23284.75,2021-10-15,
2023-05-21,10427,POL_61,39815.41,Expired,19133.04,2016-01-13,
2023-04-11,37450,POL_79,24453.95,Expired,43889.53,2020-10-24,
2023-11-11,15088,POL_2,33745.74,Active,40208.82,2017-08-01,
2023-08-18,16797,POL_23,7924.74,Expired,26137.41,2022-04-05,
2023-03-29,30593,POL_44,12973.67,Expired,14287.03,2018-01-26,2023-12-25
2023-07-30,32403,POL_59,28952.85,Expired,22353.51,2015-01-10,
2023-03-25,47909,POL_30,35674.43,Active,30711.01,2019-12-11,
2023-01-22,21484,POL_44,34382.86,Expired,40219.74,2015-04-15,
2023-01-22,40873,POL_22,46471.46,Active,17359.26,2015-03-17,
2023-05-23,28299,POL_3,49345.92,Expired,29213.82,2017-09-01,2023-12-28
2023-05-31,41841,POL_91,38084.32,Expired,30386.87,2021-12-20,
2023-02-13,10757,POL_43,30999.88,Active,33847.35,2019-05-20,
2023-11-22,28673,POL_27,10898.26,Expired,28099.9,2016-06-03,
2023-05-22,8488,POL_44,20457.15,Expired,26409.28,2016-09-01,
2023-03-10,28514,POL_46,9032.59,Expired,33560.39,2016-10-08,
2023-01-12,7268,POL_81,8190.78,Expired,10754.25,2019-08-07,
2023-12-31,2650,POL_78,17221.78,Expired,11078.02,2018-08-18,2023-10-11
2023-11-05,45970,POL_24,40549.63,Active,9543.23,2019-04-16,
2023-05-16,37545,POL_36,32100.88,Expired,6143.95,2020-12-20,
2023-09-27,11759,POL_77,17224.4,Active,20883.39,2017-05-08,
2023-10-10,12694,POL_68,19952.7,Expired,10324.42,2018-06-01,
2023-08-16,32113,POL_87,26867.69,Active,45787.73,2020-01-31,
2023-10-06,5103,POL_9,43714.65,Active,11381.44,2019-11-22,
2023-03-17,3385,POL_71,48484.07,Expired,48384.32,2018-03-19,
2023-02-07,36299,POL_96,30248.6,Expired,21795.28,2019-01-18,
2023-10-28,22953,POL_33,37782.01,Active,24912.72,2022-08-06,
2023-02-14,23063,POL_8,41030.35,Active,29206.87,2019-11-10,
2023-08-23,19657,POL_88,15338.12,Expired,43230.08,2020-02-04,
2023-11-04,951,POL_81,38655.04,Expired,17220.94,2017-05-18,
2023-10-17,8025,POL_7,23497.17,Active,46024.04,2017-02-11,
2023-08-27,22845,POL_100,7204.9,Expired,22594.01,2015-05-04,
2023-06-04,19007,POL_21,31870.26,Active,23735.07,2015-10-07,2023-06-17
2023-12-19,44366,POL_68,12268.28,Expired,22429.92,2016-02-26,
2023-10-31,14306,POL_4,23587.61,Active,42668.15,2021-03-21,
2023-02-12,42663,POL_12,20388.41,Expired,32043.18,2018-06-08,
2023-05-05,25215,POL_80,48440.02,Active,13769.56,2017-05-16,
2023-01-25,18812,POL_4,42976.75,Expired,25996.77,2022-11-10,
2023-10-15,18473,POL_83,36537.18,Active,47295.83,2022-12-07,
2023-03-08,18203,POL_84,6896.76,Expired,49400.14,2018-02-14,
2023-02-25,19216,POL_24,13499.79,Active,26435.64,2021-05-30,
2023-12-07,49219,POL_46,18144.82,Expired,49583.53,2022-01-28,
2023-10-25,49829,POL_39,9259.4,Active,34689.66,2016-10-17,
2023-09-02,17659,POL_47,15737.78,Expired,13061.01,2017-08-21,
2023-11-23,35288,POL_38,24745.64,Active,47844.46,2018-08-18,
2023-12-06,27088,POL_12,18902.99,Expired,11281.02,2017-06-06,
2023-10-04,12429,POL_74,9877.15,Active,44959.88,2015-02-03,
2023-07-01,33424,POL_26,10706.51,Expired,36718.52,2015-11-17,
2023-01-28,20700,POL_22,34717.59,Active,18066.47,2019-01-16,
2023-09-09,163,POL_99,25266.52,Active,9845.47,2021-09-11,
2023-01-29,28697,POL_31,16074.96,Expired,48944.48,2020-07-27,2023-01-30
2023-12-11,6628,POL_84,35508.24,Active,30655.13,2021-01-16,
2023-11-21,26197,POL_65,21049.35,Expired,9452.07,2019-02-12,
2023-09-07,1115,POL_10,34601.82,Expired,19399.17,2018-08-22,
2023-11-29,251,POL_18,48527.83,Expired,38870.37,2022-05-12,
2023-12-11,1653,POL_52,33064.74,Active,9763.29,2020-08-14,
2023-01-20,9743,POL_86,41732.19,Active,27789.13,2020-09-20,
2023-10-01,21370,POL_48,7028.95,Expired,45951.8,2018-11-10,
2023-01-14,23828,POL_73,47328.87,Active,30524.67,2016-01-13,
2023-06-05,45048,POL_96,43219.12,Expired,35010.84,2020-09-14,
2023-09-12,31284,POL_42,26456.89,Expired,38987.63,2020-08-15,
2023-06-01,9116,POL_46,21280.64,Expired,49389.63,2018-04-22,
2023-06-17,46536,POL_50,34112.47,Expired,23125.12,2019-12-18,
2023-02-01,12545,POL_12,23227.98,Active,33051.5,2021-05-12,
2023-04-28,23181,POL_60,10492.31,Expired,20925.11,2022-07-17,
2023-07-14,39169,POL_66,6827.3,Expired,47380.41,2016-06-06,
2023-07-10,34739,POL_12,10879.25,Expired,20664.99,2016-09-10,
2023-01-20,12321,POL_65,5813.21,Active,18320.87,2019-09-08,
2023-12-24,361,POL_84,48301.37,Active,17992.52,2020-05-27,
2023-12-17,11372,POL_83,36044.15,Active,20095.33,2021-05-16,
2023-03-05,3593,POL_52,30464.39,Expired,29017.04,2015-10-23,2023-07-20
2023-10-10,37793,POL_96,29298.37,Expired,43366.48,2017-10-08,
2023-10-14,1968,POL_97,18070.37,Active,30736.62,2016-04-24,
2023-01-06,43859,POL_12,40087.14,Active,23657.58,2019-04-06,
2023-10-03,1604,POL_34,5459.68,Expired,12976.98,2018-09-19,
2023-08-10,49932,POL_56,6564.31,Expired,18090.71,2015-02-12,
2023-11-15,37537,POL_11,8257.39,Expired,43761.64,2019-08-20,
2023-02-20,7639,POL_35,21175.46,Active,42474.51,2020-05-20,
2023-10-18,20449,POL_81,12165.39,Expired,40936.3,2021-05-10,2023-07-19
2023-06-18,12691,POL_80,34503.76,Expired,18680.63,2018-04-25,2023-10-05
2023-07-19,14133,POL_58,18138.19,Expired,10841.6,2016-12-17,
2023-06-24,15533,POL_86,21136.52,Expired,8129.05,2015-02-14,
2023-09-07,23622,POL_36,38409.15,Active,43292.8,2018-11-27,
2023-11-09,11406,POL_85,16253.83,Expired,17684.54,2022-08-30,
2023-08-06,43390,POL_12,6793.16,Active,20228.56,2022-05-11,
2023-05-29,45260,POL_9,6573.33,Expired,18343.63,2021-06-19,
2023-01-02,40186,POL_10,27265.36,Expired,24686.77,2015-11-09,
2023-06-27,13776,POL_29,6387.31,Active,7625.32,2019-01-26,
2023-12-02,11708,POL_15,26412.6,Expired,45635.68,2019-06-01,
2023-12-31,44867,POL_71,12870.03,Active,45986.69,2017-05-22,2023-11-14
2023-04-30,20749,POL_98,9249.71,Active,40458.83,2021-08-05,
2023-10-07,17408,POL_26,35496.43,Active,42373.61,2022-02-25,
2023-05-17,14940,POL_4,15532.0,Active,48599.68,2019-12-06,
2023-09-25,25029,POL_67,35619.59,Expired,11128.46,2022-03-30,2023-09-26
2023-11-15,47407,POL_21,17575.23,Active,32576.69,2016-03-18,
2023-03-07,26614,POL_96,42421.88,Active,8699.77,2022-09-23,
2023-12-02,34557,POL_33,5476.07,Active,49153.37,2016-07-22,
2023-01-15,13320,POL_78,39295.63,Expired,38303.9,2020-06-18,
2023-09-01,5385,POL_43,46791.4,Expired,15642.19,2021-08-20,
2023-05-03,19962,POL_19,25507.1,Active,49435.22,2019-05-19,2023-04-16
2023-04-14,10507,POL_68,26356.23,Active,30070.12,2015-12-16,
2023-08-12,23266,POL_8,14878.92,Expired,35934.0,2017-06-11,
2023-02-23,46243,POL_70,22195.41,Expired,5190.9,2019-02-25,
2023-03-06,24082,POL_1,43091.82,Expired,34671.99,2016-12-01,
2023-06-06,44542,POL_82,35851.87,Active,43038.56,2017-03-24,
2023-04-11,23424,POL_80,5724.29,Expired,30387.05,2021-01-07,
2023-07-23,36987,POL_3,33080.98,Expired,27010.48,2020-12-07,
2023-11-29,43367,POL_66,13038.46,Expired,40758.53,2017-11-06,
2023-07-31,22688,POL_98,48744.72,Active,16945.02,2015-08-16,
2023-11-13,21488,POL_9,5794.37,Active,15981.29,2015-02-05,2023-10-08
2023-04-13,39784,POL_33,22525.72,Expired,29922.5,2016-07-14,
2023-07-08,13440,POL_64,11960.3,Expired,40967.61,2020-03-28,
2023-04-03,32338,POL_49,5032.81,Expired,22033.24,2022-10-27,
2023-11-20,3034,POL_42,39562.88,Expired,18237.95,2018-03-18,
2023-07-27,47427,POL_35,37599.99,Expired,15026.82,2019-03-20,
2023-09-24,14743,POL_88,39087.6,Active,33271.45,2015-08-24,
2023-12-31,12140,POL_34,15559.01,Active,46580.73,2015-02-02,
2023-02-08,48659,POL_12,27374.95,Active,29930.74,2015-04-07,
2023-03-05,1595,POL_90,21508.04,Expired,45942.86,2019-07-27,
2023-10-15,44806,POL_56,22885.6,Active,27260.68,2020-05-01,
2023-09-03,33440,POL_10,14295.58,Active,20026.41,2022-05-13,
2023-11-22,22349,POL_40,18484.11,Active,48601.88,2017-01-21,
2023-08-19,42157,POL_2,24369.68,Expired,15621.91,2018-12-28,
2023-08-04,36739,POL_88,42915.38,Active,29504.87,2019-07-02,
2023-08-22,14074,POL_54,13026.82,Expired,16658.56,2020-02-02,
2023-08-29,22283,POL_57,32601.19,Active,28921.32,2015-12-22,
2023-01-10,31146,POL_30,31604.28,Expired,9116.12,2017-08-01,
2023-01-15,2,POL_74,41730.75,Expired,30118.37,2018-11-18,
2023-03-06,16709,POL_66,31336.52,Expired,8723.91,2021-04-24,
2023-05-14,22004,POL_55,48665.77,Active,21567.76,2016-08-26,2023-08-24
2023-02-03,34054,POL_32,9158.24,Expired,35324.31,2016-04-18,
2023-05-19,248,POL_85,14942.11,Active,33574.58,2015-10-20,
2023-06-28,44076,POL_39,37935.49,Expired,25540.71,2020-08-20,
2023-06-27,5435,POL_45,14321.24,Expired,30134.01,2018-01-09,
2023-09-27,16209,POL_24,41731.59,Active,5808.0,2019-02-19,
2023-09-13,32922,POL_36,26884.33,Expired,34706.49,2021-07-10,
2023-11-30,17134,POL_40,29468.5,Active,49324.88,2016-06-07,
2023-06-12,44956,POL_19,42936.23,Expired,20004.17,2022-02-17,
2023-03-08,47350,POL_79,24850.84,Active,5780.86,2017-04-18,
2023-07-14,14607,POL_12,21514.31,Expired,26935.88,2015-03-13,2023-03-18
2023-06-15,41268,POL_62,7236.65,Expired,44619.43,2019-06-03,
2023-04-28,46639,POL_9,48614.18,Active,20445.23,2017-03-19,
2023-04-27,40372,POL_66,22658.91,Active,47040.13,2022-10-09,
2023-02-24,42411,POL_66,32855.2,Expired,35658.66,2019-01-06,
2023-10-31,16370,POL_19,15927.35,Expired,42925.68,2017-09-15,
2023-05-31,46170,POL_87,8968.51,Expired,11941.88,2017-01-08,
2023-10-01,15138,POL_47,33478.12,Active,25499.62,2018-08-19,
2023-02-04,46000,POL_73,28210.95,Active,45869.38,2015-07-02,2023-06-05
2023-06-18,26259,POL_38,21191.45,Active,33222.31,2018-10-31,
2023-04-28,6084,POL_69,40291.12,Active,26453.41,2021-11-21,
2023-02-21,22428,POL_25,6044.77,Expired,38523.39,2021-09-27,
2023-07-27,12944,POL_51,40381.95,Active,22774.45,2021-12-12,
2023-08-04,20979,POL_19,13714.18,Expired,45907.14,2016-01-31,
2023-10-19,36619,POL_71,12728.19,Active,14109.95,2017-07-09,
2023-02-08,16382,POL_6,11296.21,Expired,11092.07,2021-11-13,2023-01-11
2023-07-24,49457,POL_42,34256.31,Active,32961.9,2021-01-13,
2023-04-02,38579,POL_18,12325.86,Active,18223.05,2018-03-20,
2023-08-25,9075,POL_73,36335.23,Expired,18572.29,2016-01-07,
2023-04-02,6422,POL_48,22673.49,Expired,30941.45,2019-11-18,2023-06-07
2023-10-22,45275,POL_27,35608.34,Expired,40540.51,2015-09-02,2023-06-02
2023-08-10,20197,POL_47,34119.76,Expired,29739.95,2016-10-28,
2023-03-24,48893,POL_91,6975.64,Active,34661.38,2019-11-18,
2023-04-08,41991,POL_37,33396.33,Active,34139.33,2022-06-07,2023-04-15
2023-04-09,41126,POL_66,11769.38,Expired,48058.92,2017-05-19,
2023-04-21,15169,POL_31,14547.12,Expired,5890.83,2018-10-05,
2023-10-30,11977,POL_60,17887.61,Active,21287.96,2017-04-10,
2023-12-27,26056,POL_28,39526.62,Active,35386.67,2022-06-03,
2023-01-15,14772,POL_21,40300.6,Active,25763.53,2020-12-07,
2023-11-23,37892,POL_24,39657.42,Expired,12696.87,2016-07-23,
2023-07-22,33169,POL_78,33231.99,Active,24237.81,2017-12-21,
2023-07-14,47258,POL_43,17569.09,Active,19054.46,2017-05-16,
2023-06-23,1608,POL_57,47279.12,Active,43813.08,2016-03-21,
2023-06-06,44717,POL_30,30860.52,Active,16989.6,2016-11-17,
2023-09-30,22735,POL_99,13995.65,Expired,20191.1,2020-06-14,
2023-06-02,625,POL_1,34112.92,Expired,13409.87,2018-10-30,
2023-01-13,5021,POL_18,48917.08,Expired,40532.89,2021-02-07,2023-12-15
2023-05-12,4087,POL_33,14057.46,Expired,7457.49,2018-03-19,
2023-08-07,7994,POL_85,10003.01,Active,49269.9,2016-08-22,
2023-04-29,41229,POL_32,12078.26,Active,36225.61,2019-08-07,
2023-12-30,39513,POL_58,47724.6,Active,24708.98,2022-01-27,
2023-05-26,46004,POL_87,38605.94,Active,5356.13,2020-07-06,
2023-06-13,23820,POL_27,27293.29,Active,40164.95,2019-02-08,
2023-08-22,49116,POL_91,19594.76,Expired,42644.88,2016-06-21,
2023-05-30,3009,POL_5,14564.98,Expired,46845.15,2021-01-05,
2023-08-25,10829,POL_5,42241.72,Active,26067.72,2016-03-24,
2023-06-27,1159,POL_100,44759.03,Active,30093.18,2019-03-05,
2023-05-30,26361,POL_7,5536.61,Active,39607.32,2016-11-10,
2023-12-11,396,POL_49,13367.79,Expired,18682.4,2016-08-06,2023-03-21
2023-08-04,30200,POL_28,13869.97,Expired,11424.32,2019-12-28,
2023-10-15,30066,POL_51,28740.59,Expired,43351.1,2020-08-20,
2023-12-26,36074,POL_75,16940.17,Expired,14638.3,2021-01-03,
2023-08-25,40823,POL_30,26053.32,Expired,17427.5,2019-08-05,
2023-09-23,1022,POL_42,20600.55,Active,40574.51,2021-04-30,
2023-05-23,23053,POL_92,19245.09,Expired,8437.46,2021-11-27,
