DAY_ID,ACCOUNT_DIM_ID,CREDIT_CARD_SPEND_AMT,CARD_TYPE,EFF_DT,END_DT
2023-08-11,10808,3802.68,MasterCard,2016-06-20,
2023-08-31,59074,4288.48,MasterCard,2022-06-07,
2023-04-15,79260,400.36,Visa,2017-04-23,
2023-08-06,27459,4176.15,Visa,2021-04-30,2023-08-11
2023-01-04,98959,2012.89,MasterCard,2021-07-27,
2023-09-18,90249,2335.91,MasterCard,2020-04-17,
2023-03-07,70421,2455.9,Amex,2015-11-24,
2023-07-11,12834,3435.7,Amex,2016-10-03,
2023-02-03,17685,323.72,MasterCard,2016-11-09,
2023-12-09,17567,4911.41,MasterCard,2019-10-19,
2023-11-07,12120,3005.42,MasterCard,2018-08-13,
2023-04-24,26908,2818.78,Visa,2015-06-12,
2023-08-26,81329,1480.03,Amex,2020-05-07,
2023-12-02,2821,296.82,MasterCard,2020-10-31,
2023-05-27,37057,4212.32,MasterCard,2018-11-04,
2023-11-21,11963,4699.96,Amex,2015-08-25,2023-10-21
2023-06-14,88718,417.9,Visa,2020-02-28,
2023-06-20,65934,3678.14,MasterCard,2017-12-17,2023-04-01
2023-03-24,61704,4408.54,Visa,2016-05-03,
2023-07-09,80081,440.08,Amex,2021-09-16,
2023-03-14,12097,3626.87,MasterCard,2022-12-30,
2023-05-19,66424,2695.64,MasterCard,2018-02-08,
2023-07-02,8436,4394.17,Amex,2019-09-07,
2023-06-17,61554,4468.42,MasterCard,2016-02-14,
2023-06-11,17443,3680.67,Visa,2015-03-01,
2023-06-02,80813,4135.86,Amex,2017-06-05,
2023-03-19,36002,4368.56,Visa,2021-09-30,
2023-03-07,56688,932.91,MasterCard,2016-04-19,2023-07-01
2023-09-08,43821,4402.49,Visa,2021-12-03,
2023-01-02,42990,2378.65,Amex,2016-10-24,
2023-07-14,39624,4905.01,Amex,2017-10-11,
2023-04-28,82493,1250.48,MasterCard,2017-12-11,
2023-03-13,48256,739.04,MasterCard,2020-11-07,
2023-12-14,87836,3912.81,Visa,2019-08-26,
2023-04-06,31981,4525.84,Visa,2016-10-20,
2023-10-20,25470,596.0,MasterCard,2019-11-24,
2023-05-19,73984,777.96,Amex,2021-01-13,
2023-05-03,75759,1440.49,Visa,2016-09-22,
2023-03-30,67691,4344.05,Amex,2022-02-22,
2023-06-30,95251,2510.1,MasterCard,2015-12-02,
2023-06-10,3211,1569.38,Visa,2015-01-10,2023-11-13
2023-08-17,48754,3539.31,MasterCard,2016-07-19,
2023-05-10,51527,4575.04,MasterCard,2015-05-08,
2023-02-18,87193,428.15,Amex,2018-01-30,
2023-12-10,32448,369.18,MasterCard,2021-08-24,
2023-05-05,1584,191.03,Visa,2021-05-31,
2023-04-14,71737,3946.2,MasterCard,2016-04-26,
2023-09-22,13685,1121.43,Amex,2015-05-05,
2023-07-26,57464,4981.97,Visa,2017-05-27,2023-08-24
2023-11-20,41418,3334.45,Amex,2022-09-07,
2023-07-14,23703,1589.48,Visa,2015-09-11,
2023-01-05,31829,4048.08,Amex,2021-08-12,
2023-02-17,34776,277.42,Visa,2017-01-26,
2023-12-24,14693,3178.06,MasterCard,2016-10-26,
2023-10-17,76993,2734.42,MasterCard,2017-02-10,
2023-10-31,35020,2504.04,Amex,2018-11-11,
2023-10-31,82394,4353.89,Visa,2015-12-12,
2023-06-29,68400,3922.38,Amex,2022-01-16,
2023-12-15,23180,2272.3,MasterCard,2016-06-17,
2023-02-16,30569,2434.74,MasterCard,2017-01-17,
2023-06-13,95312,304.26,Amex,2018-01-16,
2023-02-01,63544,1563.36,Amex,2017-04-23,
2023-09-11,11058,1696.12,MasterCard,2017-03-09,
2023-11-20,58614,637.49,Amex,2016-10-04,
2023-02-14,34967,3909.81,MasterCard,2020-11-29,
2023-02-09,52078,945.05,MasterCard,2020-09-02,
2023-02-23,20231,1830.29,MasterCard,2021-07-19,
2023-02-20,95283,4958.09,Amex,2021-05-13,
2023-01-08,54372,3869.92,Visa,2021-05-17,
2023-08-15,68936,88.64,MasterCard,2016-12-13,
2023-02-03,52370,4835.61,Visa,2015-05-05,
2023-03-09,83501,4686.86,Visa,2015-02-13,
2023-08-28,11452,51.68,Visa,2016-05-13,2023-05-04
2023-10-25,25698,2736.42,Visa,2016-12-01,
2023-07-10,67421,2153.43,MasterCard,2020-05-18,
2023-12-18,77258,1758.9,Visa,2021-02-17,
2023-01-10,96240,2619.28,Amex,2022-08-31,
2023-07-23,27101,3414.87,Amex,2021-04-03,
2023-07-08,92573,869.3,Visa,2017-11-07,
2023-07-06,6956,611.72,Visa,2018-04-15,
2023-01-25,40327,3946.06,MasterCard,2015-07-23,
2023-12-01,2246,3308.51,Amex,2021-03-16,
2023-12-20,10130,4844.06,Amex,2020-05-05,
2023-09-14,87892,4364.91,MasterCard,2021-10-06,
2023-11-16,84836,3732.52,Amex,2022-09-26,
2023-04-08,83410,2552.75,Visa,2020-09-01,2023-05-30
2023-04-21,26063,4281.44,Visa,2019-07-20,
2023-09-03,3136,2985.97,Amex,2022-05-09,
2023-03-03,71934,4296.0,Amex,2020-02-22,
2023-10-01,51392,1698.28,MasterCard,2018-04-12,
2023-03-09,77654,3547.19,MasterCard,2018-01-24,
2023-11-02,56697,3935.71,Visa,2015-12-20,
2023-06-10,40865,2381.73,Visa,2016-10-08,
2023-04-23,34464,4669.85,Amex,2016-01-23,
2023-11-08,54214,4583.99,Amex,2019-06-26,
2023-10-18,14538,367.78,Visa,2020-03-04,
2023-11-20,5518,230.66,MasterCard,2021-03-02,
2023-01-27,31590,738.54,Visa,2016-04-14,
2023-02-07,46504,358.49,MasterCard,2022-10-14,
2023-09-06,60614,3682.8,Amex,2016-04-10,
2023-11-19,1668,3060.18,Amex,2022-11-16,
2023-10-15,14913,680.24,Visa,2019-03-10,
2023-02-17,57636,522.99,MasterCard,2017-01-26,
2023-09-14,94605,2489.58,MasterCard,2022-09-12,
2023-07-30,38424,968.14,Visa,2019-07-10,
2023-09-26,15468,450.94,MasterCard,2018-11-29,
2023-09-14,52289,4022.67,MasterCard,2018-03-07,
2023-07-11,84246,3977.36,Visa,2022-03-01,
2023-05-21,73180,4763.39,Visa,2017-01-12,2023-01-03
2023-01-23,83333,1607.1,MasterCard,2019-02-02,2023-11-19
2023-01-02,4887,2347.95,Amex,2021-08-08,
2023-12-16,62940,2321.26,MasterCard,2020-01-15,
2023-01-20,2598,1552.01,MasterCard,2019-01-20,2023-06-10
2023-01-25,38043,3420.72,Visa,2016-12-23,
2023-08-21,95063,2832.17,MasterCard,2018-03-06,
2023-10-04,41197,2570.79,MasterCard,2021-09-15,
2023-05-01,35596,3507.15,MasterCard,2018-02-03,
2023-10-24,62814,3849.0,MasterCard,2019-03-30,
2023-04-05,60956,1730.66,MasterCard,2022-03-07,2023-04-15
2023-05-31,9726,351.73,Visa,2022-10-20,
2023-10-03,26124,252.91,MasterCard,2017-06-27,
2023-06-03,56966,1220.03,MasterCard,2022-11-26,
2023-03-08,13683,3211.92,MasterCard,2021-04-09,
2023-01-14,56192,2112.36,MasterCard,2023-01-01,
2023-10-16,23565,3905.11,Visa,2020-04-14,
2023-12-18,71492,4415.75,Amex,2022-11-13,
2023-06-28,29145,4898.58,Amex,2020-12-17,
2023-02-07,7232,4135.03,MasterCard,2021-08-18,
2023-05-09,78828,2381.56,Visa,2021-09-17,
2023-08-18,51405,494.23,Amex,2022-12-29,
2023-09-09,83602,1704.01,Amex,2022-02-17,
2023-12-18,632,1021.23,Visa,2018-03-26,
2023-04-27,41761,1748.95,Visa,2020-08-28,
2023-01-31,87095,1002.29,Visa,2021-08-30,
2023-06-12,74188,1190.8,MasterCard,2016-03-24,
2023-07-19,16438,1236.42,Amex,2015-09-18,
2023-09-30,68938,1908.22,MasterCard,2020-05-20,
2023-01-15,32674,4064.94,Visa,2017-08-02,
2023-06-03,52644,2461.09,Amex,2020-03-16,
2023-05-17,99223,1525.39,Amex,2020-09-22,
2023-10-25,39250,2148.95,Amex,2016-03-08,
2023-06-27,22751,277.27,Amex,2015-11-10,
2023-03-19,59115,2753.53,MasterCard,2020-02-19,
2023-02-16,88945,1931.47,Visa,2022-04-21,
2023-01-05,51356,1165.8,MasterCard,2022-07-26,
2023-07-10,56604,4145.79,Visa,2018-12-28,
2023-06-22,22005,3099.17,Visa,2020-05-12,
2023-03-31,11432,1191.72,Visa,2022-09-26,
2023-08-18,73518,1884.85,MasterCard,2017-07-03,2023-02-27
2023-06-29,69276,2687.14,Visa,2019-06-13,
2023-07-12,1998,921.79,Visa,2015-06-13,
2023-04-29,48117,2674.68,MasterCard,2022-09-28,
2023-07-20,81578,2470.79,MasterCard,2021-10-12,2023-08-18
2023-07-06,46899,912.4,MasterCard,2021-09-06,
2023-10-10,18778,3142.2,MasterCard,2021-12-15,2023-11-04
2023-01-12,82143,1060.14,Amex,2017-07-17,
2023-03-11,77981,2317.14,MasterCard,2015-04-27,
2023-02-18,68001,2434.39,Amex,2018-04-28,
2023-04-26,71975,3527.68,Amex,2020-02-13,
2023-07-03,73116,1780.71,Amex,2016-11-12,
2023-12-11,38358,3605.33,Amex,2019-06-07,
2023-11-01,23274,3705.54,Amex,2019-02-26,
2023-01-03,14923,4165.94,Visa,2016-05-14,2023-12-03
2023-12-22,22399,4047.4,Amex,2017-03-09,2023-07-08
2023-06-03,10683,1358.33,MasterCard,2018-05-09,
2023-06-23,91930,2760.82,MasterCard,2017-03-19,
2023-12-03,12542,3863.44,Amex,2018-05-31,
2023-03-23,16215,589.34,Visa,2019-10-16,
2023-01-25,2996,1201.96,Visa,2018-05-08,2023-12-06
2023-10-11,61691,2035.23,Visa,2022-08-25,
2023-10-14,91907,2183.23,Amex,2015-07-27,
2023-12-18,3522,670.74,Amex,2019-10-31,
2023-03-04,61197,3800.96,Amex,2016-10-19,
2023-02-17,67094,3533.46,Amex,2017-04-24,
2023-02-08,18536,2041.17,Amex,2022-06-12,
2023-06-27,13400,2738.97,MasterCard,2021-01-15,
2023-07-13,94628,2285.9,Visa,2022-07-18,
2023-07-25,58048,2110.25,Amex,2017-07-28,
2023-05-06,41278,4789.62,MasterCard,2019-03-08,
2023-12-22,21870,3702.66,MasterCard,2016-06-08,
2023-12-08,61580,516.01,MasterCard,2017-07-14,
2023-02-26,7513,1333.53,Amex,2015-04-20,
2023-05-12,3594,981.27,Amex,2021-08-12,
2023-03-22,60160,3373.97,Amex,2019-09-24,2023-07-14
2023-02-13,43602,3412.72,Visa,2021-07-16,
2023-02-24,32079,307.86,Amex,2021-08-14,
2023-01-03,1273,2831.63,MasterCard,2015-10-05,
2023-04-15,38678,4722.96,MasterCard,2016-08-30,
2023-08-19,67536,248.01,Amex,2020-01-03,
2023-05-28,63967,4038.1,Visa,2021-10-28,
2023-04-05,93580,4008.45,Visa,2022-01-06,2023-11-20
2023-04-02,93960,4678.97,MasterCard,2016-10-17,
2023-01-24,19333,2508.85,Visa,2022-08-10,
2023-01-31,31796,2733.47,Visa,2020-10-01,
2023-08-02,68000,1014.38,Visa,2016-11-16,2023-02-09
2023-12-04,19281,4827.18,Amex,2015-06-09,
2023-03-23,26610,1921.33,Visa,2018-05-11,
2023-09-14,58362,4621.01,Visa,2017-10-12,
2023-01-23,2225,1464.11,Visa,2020-10-12,
2023-09-02,10675,3301.67,Amex,2022-09-02,
2023-11-16,92484,823.4,Amex,2018-12-17,
2023-02-04,90692,2892.25,MasterCard,2019-11-03,
2023-06-17,51587,1920.01,Amex,2021-12-05,
2023-11-12,7326,1917.71,MasterCard,2019-02-02,
2023-06-06,69252,828.14,Amex,2020-04-15,
2023-04-11,38279,4147.71,Amex,2022-06-13,
2023-04-25,87186,4563.11,MasterCard,2018-10-06,
2023-01-30,54564,2345.81,Amex,2016-09-03,
2023-07-24,89727,80.87,Visa,2018-05-08,2023-04-30
2023-02-21,4033,1721.56,MasterCard,2022-04-19,
2023-01-22,88403,4441.02,Amex,2018-01-16,
2023-06-14,1121,2992.44,MasterCard,2016-09-27,
2023-12-04,3161,1196.87,Visa,2019-04-06,
2023-12-26,73398,4858.89,Visa,2020-09-07,
2023-01-27,54780,1963.95,MasterCard,2016-12-04,
2023-06-11,52240,860.46,Amex,2021-10-06,
2023-08-11,20541,2711.76,Amex,2021-10-19,
2023-05-11,38381,4241.58,Visa,2016-02-27,
2023-01-22,27174,3649.85,Visa,2018-01-26,
2023-03-24,60486,1714.38,Visa,2015-12-06,
2023-05-28,91268,1990.23,Visa,2019-10-05,
2023-06-12,96947,523.83,Visa,2020-01-09,2023-01-21
2023-12-18,57660,562.34,Amex,2021-12-14,
2023-11-16,94020,1579.03,MasterCard,2017-11-11,
2023-12-12,22784,709.64,Visa,2016-12-29,
2023-09-28,6928,2763.66,Amex,2018-02-16,
2023-05-16,8198,2167.3,MasterCard,2016-07-04,
2023-04-15,63195,2510.65,MasterCard,2021-11-28,
2023-01-19,22713,4917.34,Visa,2015-02-02,
2023-07-18,94809,1556.24,Visa,2019-05-26,
2023-05-27,68345,3136.9,Amex,2015-01-25,
2023-07-17,38522,3770.76,MasterCard,2015-09-12,
2023-04-07,63473,410.45,Amex,2016-08-04,
2023-11-27,64078,2116.53,MasterCard,2017-04-01,
2023-04-14,64317,4881.27,MasterCard,2022-09-14,
2023-02-13,95127,2154.8,Amex,2017-10-05,
2023-11-03,99985,2189.59,Amex,2022-11-07,
2023-10-24,59836,1005.83,Amex,2016-06-21,
2023-11-24,82689,906.8,MasterCard,2016-04-29,
2023-06-19,28707,1665.07,Visa,2022-05-23,
2023-01-11,99835,4162.37,Amex,2015-08-31,
2023-06-03,38791,1826.62,MasterCard,2015-11-16,
2023-10-20,36452,1440.95,Visa,2021-02-18,
2023-01-15,41036,301.92,Visa,2018-03-09,
2023-07-03,90261,4405.88,Amex,2018-08-07,
2023-02-14,51933,1979.17,Visa,2019-02-19,
2023-10-21,65479,2312.8,MasterCard,2017-06-26,2023-05-09
2023-07-03,15557,2990.59,MasterCard,2016-09-02,
2023-02-17,74612,3661.17,Amex,2018-08-04,
2023-01-02,92892,1674.96,Visa,2018-04-08,
2023-10-10,15931,675.72,MasterCard,2020-03-18,2023-07-04
2023-07-12,74029,783.96,Amex,2019-03-12,
2023-03-07,6424,3781.01,Amex,2018-08-31,
2023-04-25,74145,3459.99,MasterCard,2019-07-01,
2023-05-30,74158,3393.71,Visa,2016-09-27,2023-08-05
2023-07-21,99571,345.33,Amex,2019-11-16,
2023-09-22,10587,2149.88,MasterCard,2021-07-12,
2023-12-21,96540,2093.22,Visa,2022-01-05,
2023-12-23,16170,4600.0,MasterCard,2017-12-30,
2023-08-14,10455,3844.58,MasterCard,2018-11-12,
2023-07-18,32390,2020.37,Visa,2020-05-31,
2023-11-22,16422,3062.34,Amex,2016-08-30,
2023-11-15,30191,791.24,Amex,2018-10-26,
2023-01-12,91471,1331.62,Visa,2016-03-04,
2023-07-11,17726,156.69,MasterCard,2015-01-02,
2023-12-23,93826,360.52,MasterCard,2017-09-18,
2023-08-28,6835,2376.45,MasterCard,2016-01-19,
2023-12-23,51369,717.47,Amex,2015-09-20,
2023-08-06,22072,1104.36,MasterCard,2016-04-14,
2023-03-26,11601,882.32,Amex,2021-03-11,
2023-09-14,1150,2483.16,Amex,2015-04-13,
2023-09-14,49576,351.6,Visa,2021-10-30,
2023-06-10,28150,628.41,Amex,2016-08-18,
2023-10-20,7298,3091.16,Visa,2017-05-29,
2023-05-28,94389,2696.15,Amex,2016-11-17,
2023-01-03,71937,1416.55,MasterCard,2016-01-04,
2023-01-06,91696,525.41,MasterCard,2016-06-04,
2023-04-28,47397,180.92,Visa,2015-02-09,
2023-01-25,28477,1081.3,Amex,2018-10-28,
2023-04-09,37515,1793.88,MasterCard,2017-09-24,
2023-10-06,48376,1004.04,Visa,2017-05-27,
2023-04-30,11684,147.32,Visa,2017-06-14,2023-07-07
2023-09-24,407,1546.74,Amex,2020-12-01,
2023-09-03,59819,4606.83,MasterCard,2016-12-10,
2023-11-04,10345,4722.69,Visa,2016-10-03,
2023-08-09,76578,4699.33,MasterCard,2022-01-06,
2023-08-12,68892,280.74,Visa,2015-03-16,
2023-12-08,19391,491.93,Amex,2021-04-11,
2023-01-20,86608,2059.42,Amex,2017-04-18,
2023-04-02,47274,2910.47,Amex,2015-07-07,
2023-09-14,20526,943.01,Visa,2015-08-29,
2023-08-15,65819,1421.71,Visa,2022-12-23,
2023-03-01,37566,545.91,MasterCard,2016-04-02,
2023-01-26,14270,1255.48,Visa,2016-03-08,
2023-03-05,12776,3371.53,MasterCard,2021-09-03,
2023-11-12,5066,747.77,Amex,2016-06-02,
2023-01-11,9363,3975.62,MasterCard,2016-11-15,
2023-10-14,49079,4452.07,Visa,2022-11-13,
2023-10-31,76705,3066.83,Visa,2019-11-27,
2023-02-25,95206,300.79,Visa,2015-07-02,
2023-07-15,21166,614.61,MasterCard,2021-04-19,
2023-11-23,76093,3696.59,MasterCard,2015-07-23,
2023-10-22,37740,3050.66,MasterCard,2017-07-10,
2023-10-23,70865,946.26,MasterCard,2016-12-10,
2023-10-19,26317,4863.84,MasterCard,2021-06-25,
2023-08-11,95422,3167.14,Visa,2020-11-18,
2023-06-26,98212,4186.36,Amex,2018-07-13,
2023-11-17,6876,867.41,Visa,2021-09-03,
2023-12-22,37023,3693.57,MasterCard,2022-03-03,
2023-03-02,70597,1826.99,Visa,2019-03-13,
2023-11-07,22972,2228.77,Amex,2020-05-09,
2023-11-30,97033,222.45,Amex,2022-10-14,
2023-03-16,57702,4480.89,Amex,2016-06-12,
2023-06-11,38,565.69,Amex,2022-02-08,
2023-04-22,72710,1067.21,MasterCard,2016-12-19,
2023-02-19,75141,2491.29,Amex,2019-08-11,
2023-01-28,55,4798.24,Amex,2018-04-18,
2023-06-16,3347,2922.1,Visa,2019-08-10,
2023-12-14,55824,1037.75,MasterCard,2021-09-22,
2023-02-07,35828,2569.9,MasterCard,2015-08-16,2023-08-29
2023-08-19,96012,936.03,Amex,2016-01-30,
2023-04-26,83168,818.48,Visa,2017-03-06,
2023-05-14,28481,2721.25,Amex,2020-07-07,
2023-06-19,39435,2562.94,Amex,2017-03-20,2023-12-19
2023-11-14,35763,1144.41,Amex,2017-02-14,
2023-10-22,8206,693.23,Amex,2020-02-28,
2023-04-19,18953,186.91,MasterCard,2019-11-30,2023-06-18
2023-05-11,25342,2436.58,MasterCard,2016-04-26,
2023-12-09,22668,1242.4,Visa,2020-12-10,
2023-08-17,62086,863.28,Visa,2018-02-22,
2023-11-21,68471,1232.86,Visa,2020-08-27,
2023-01-14,58779,4115.75,Amex,2017-06-23,
2023-11-18,2197,4538.55,Visa,2022-01-20,
2023-05-07,60835,3714.35,Visa,2018-05-05,
2023-03-08,9799,4230.78,Amex,2022-11-29,
2023-04-15,40226,4422.98,Amex,2015-05-05,2023-02-15
2023-08-11,38632,3044.07,Visa,2020-06-29,
2023-02-13,63166,4292.13,MasterCard,2018-06-08,
2023-05-18,61264,938.42,Amex,2018-02-15,
2023-02-25,35755,4268.1,Amex,2016-06-12,
2023-01-05,954,4519.04,MasterCard,2018-10-03,
2023-12-27,90976,2232.5,MasterCard,2021-09-16,
2023-04-27,68338,4196.0,Visa,2022-06-01,
2023-09-14,30982,917.13,MasterCard,2016-06-07,
2023-02-26,37189,3434.25,Amex,2020-04-10,
2023-11-29,37158,3095.68,Amex,2017-11-16,
2023-02-20,23448,91.29,MasterCard,2018-02-08,
2023-05-01,87036,4372.07,MasterCard,2016-06-30,
2023-10-04,88302,3490.55,MasterCard,2018-06-04,
2023-06-26,84526,174.3,MasterCard,2015-02-11,
2023-07-20,29120,1835.45,Amex,2015-05-22,
2023-05-24,33207,4685.45,Amex,2019-08-28,
2023-01-30,46055,2641.66,Visa,2021-07-23,
2023-03-10,57226,3640.85,Visa,2016-07-28,
2023-11-19,33303,3360.38,Amex,2019-02-17,
2023-04-08,83526,3750.84,MasterCard,2017-12-17,
2023-01-03,30838,4045.74,Amex,2015-12-24,
2023-10-06,24919,4012.29,Visa,2016-11-23,
2023-03-10,45705,1673.96,MasterCard,2016-07-14,
2023-10-26,39724,3553.73,Visa,2021-07-13,
2023-07-28,48525,3412.38,Visa,2019-04-01,
2023-08-30,45058,473.04,MasterCard,2019-03-27,
2023-07-02,80662,3392.48,MasterCard,2022-04-22,
2023-05-13,6476,1988.27,MasterCard,2016-12-24,
2023-10-11,98277,3741.82,Amex,2015-03-29,
2023-12-02,93996,1676.28,Visa,2020-06-27,
2023-03-12,88340,3578.97,MasterCard,2018-02-09,
2023-09-05,74514,2690.18,Visa,2017-04-18,
2023-06-01,47523,1723.79,MasterCard,2016-10-12,
2023-07-06,1798,3319.74,MasterCard,2019-11-06,2023-09-18
2023-11-09,85709,3698.94,Visa,2019-03-16,
2023-02-23,5308,3580.2,Visa,2021-07-12,
2023-08-06,10147,2069.75,Amex,2022-04-06,
2023-07-16,6903,818.87,MasterCard,2017-08-02,
2023-06-22,9577,3341.77,MasterCard,2020-05-19,
2023-03-22,76653,900.44,MasterCard,2017-07-17,
2023-06-09,40485,3002.81,Amex,2018-12-05,
2023-05-16,36541,4807.85,MasterCard,2022-06-09,
2023-06-24,72818,3150.85,MasterCard,2022-12-03,
2023-01-31,71225,614.57,Visa,2015-04-15,
2023-02-12,74750,1539.76,Visa,2021-06-02,
2023-04-04,42067,1512.12,MasterCard,2016-02-10,
2023-11-11,89544,1540.08,Visa,2016-10-02,
2023-03-04,18305,1768.5,Visa,2017-06-20,
2023-05-25,33711,4579.46,Amex,2018-02-18,
2023-10-18,82134,3519.97,Amex,2017-10-15,
2023-06-14,58226,4738.06,MasterCard,2020-08-10,
2023-08-06,37649,2651.82,Visa,2021-01-12,
2023-03-04,23303,1768.14,Visa,2022-10-22,
2023-04-20,86808,4800.47,Visa,2016-03-19,
2023-08-01,2431,4250.4,MasterCard,2015-06-13,
2023-01-13,64674,4538.18,Visa,2016-01-24,
2023-03-25,21482,4271.36,Amex,2020-04-09,
2023-01-27,47639,3033.99,Amex,2015-02-16,
2023-01-18,4431,1973.88,Amex,2020-03-24,
2023-12-10,27385,3816.88,Amex,2020-08-15,
2023-04-06,65228,1159.64,Amex,2017-11-25,
2023-02-24,70282,3215.83,MasterCard,2018-08-13,
2023-02-04,53956,4923.69,MasterCard,2018-08-24,
2023-12-16,84703,296.23,Visa,2021-10-09,
2023-11-06,93830,3280.46,Amex,2015-09-25,
2023-09-13,61769,1660.89,Visa,2021-12-05,
2023-03-30,37829,1276.19,MasterCard,2016-07-31,
2023-02-10,60724,319.33,Amex,2020-12-31,
2023-12-22,99988,3278.25,Amex,2022-04-12,
2023-09-20,78203,4328.12,Visa,2019-10-26,
2023-06-28,10871,2171.32,Amex,2018-01-09,
2023-05-31,66614,4896.69,Visa,2019-09-26,
2023-01-01,82152,747.42,Visa,2015-10-25,
2023-12-04,95267,3577.35,Visa,2017-07-31,
2023-01-19,94725,3619.25,Amex,2020-12-18,
2023-10-16,14233,2111.28,Amex,2022-09-02,2023-08-11
2023-09-29,85799,2740.16,Visa,2018-12-25,
2023-04-09,96495,552.51,Visa,2017-10-25,
2023-08-08,25720,448.28,Amex,2015-02-21,
2023-01-27,88860,3221.82,Amex,2015-08-16,
2023-05-25,37188,261.92,MasterCard,2017-10-15,
2023-12-13,15992,469.33,Amex,2015-03-17,2023-11-30
2023-06-25,28305,1959.35,MasterCard,2019-10-23,
2023-09-05,28392,1669.31,Visa,2022-03-18,
2023-05-02,36961,3646.45,Amex,2016-12-09,
2023-01-13,75032,83.02,Amex,2020-03-12,
2023-05-31,4632,2380.91,MasterCard,2015-11-15,
2023-12-20,36238,111.56,Amex,2017-06-09,
2023-08-11,16368,4149.99,Visa,2021-01-04,
2023-12-13,19691,2415.78,MasterCard,2021-03-17,
2023-04-14,62344,3273.69,MasterCard,2019-11-17,2023-09-25
2023-01-02,36873,2662.92,Visa,2018-04-22,
2023-05-10,53958,2932.52,MasterCard,2015-09-28,
2023-03-21,34527,4161.94,MasterCard,2016-04-09,
2023-07-05,787,4411.41,Amex,2015-08-24,
2023-09-30,40724,4601.59,MasterCard,2017-09-25,
2023-07-02,61012,3418.68,Visa,2015-01-21,
2023-07-03,38295,3922.33,Amex,2016-08-02,
2023-12-19,20238,2298.37,Visa,2022-03-06,
2023-07-09,83611,4956.2,Visa,2020-04-04,
2023-03-29,29356,3758.68,Amex,2019-03-30,
2023-08-21,61656,811.72,MasterCard,2017-12-18,
2023-12-12,52567,1451.48,Visa,2018-11-25,
2023-10-31,39427,1510.0,Amex,2022-08-15,
2023-12-17,64767,1865.59,Amex,2021-09-07,
2023-09-27,96336,554.82,MasterCard,2020-02-02,
2023-08-09,749,4766.43,Amex,2016-02-02,
2023-09-06,96355,2005.86,Amex,2016-09-01,
2023-02-17,43786,1264.36,Visa,2020-02-11,2023-10-31
2023-03-27,74476,3342.48,Amex,2021-09-17,
2023-05-28,58058,4803.05,Amex,2015-04-08,
2023-11-08,33253,3474.88,Visa,2022-03-21,
2023-09-23,28863,1779.81,Visa,2018-12-16,
2023-02-05,90370,3311.36,Visa,2016-10-08,
2023-12-07,54956,1943.05,Amex,2016-11-18,
2023-07-31,14833,1594.3,MasterCard,2017-12-15,
2023-05-26,94685,3789.25,Visa,2022-08-09,
2023-08-15,1007,4261.45,Visa,2018-10-19,
2023-11-02,46820,1649.36,Amex,2019-12-16,
2023-07-22,6795,1773.93,Visa,2016-09-30,
2023-02-11,5754,541.88,MasterCard,2021-12-02,2023-09-01
2023-11-30,59065,3744.65,MasterCard,2021-09-06,
2023-02-10,75280,4571.79,Visa,2018-01-27,
2023-02-08,39392,411.2,MasterCard,2017-05-20,
2023-04-01,6336,545.89,Amex,2020-09-29,
2023-01-19,7298,4408.64,MasterCard,2021-07-03,
2023-05-05,22358,3469.59,MasterCard,2015-06-22,
2023-09-12,75313,887.15,Amex,2020-12-01,
2023-07-06,5578,2319.14,MasterCard,2022-11-18,
2023-02-01,88868,437.72,Visa,2019-02-20,
2023-10-20,76997,3471.54,Visa,2018-02-11,
2023-12-30,7026,3404.64,MasterCard,2018-05-11,
2023-07-20,97287,3465.2,MasterCard,2022-10-12,
2023-04-21,4180,2336.85,MasterCard,2022-10-12,
2023-06-17,66934,4777.41,Visa,2022-05-24,
2023-04-15,63208,3809.91,MasterCard,2019-12-18,
2023-03-15,16087,1246.02,Amex,2016-06-09,
2023-08-20,27277,236.93,Visa,2016-09-14,
2023-07-09,82443,3043.72,Amex,2022-04-15,
2023-03-15,95217,714.35,Amex,2018-06-19,
2023-06-10,96775,3779.99,Amex,2020-12-01,
2023-06-23,61518,1557.92,Amex,2019-01-30,2023-02-18
2023-07-17,95931,1576.09,MasterCard,2016-11-01,
2023-07-20,60318,956.98,Amex,2016-03-08,
2023-06-26,77405,4382.02,Visa,2020-10-29,
2023-09-15,48584,2314.07,Amex,2017-07-10,
2023-10-25,33969,1113.49,MasterCard,2016-03-21,
2023-09-10,59896,2305.23,Visa,2017-05-02,
2023-05-28,14973,3636.42,Amex,2018-03-07,
2023-04-17,416,4907.66,Amex,2021-03-20,
2023-08-12,45446,990.14,MasterCard,2021-12-06,
2023-11-14,83046,4917.55,MasterCard,2017-07-29,2023-11-02
2023-08-24,75634,1760.15,MasterCard,2016-08-17,
2023-04-18,37312,2781.74,MasterCard,2016-03-23,2023-11-22
2023-03-06,69917,1367.77,Amex,2017-04-17,2023-07-06
2023-12-25,10001,4352.53,Visa,2016-03-23,
2023-03-16,81594,3502.45,Amex,2022-12-27,
2023-10-04,25662,4265.19,Visa,2016-06-20,2023-04-07
2023-01-11,69362,2583.04,Visa,2015-11-29,
2023-01-25,8299,185.53,Amex,2022-09-08,
2023-10-03,47380,857.68,Visa,2015-07-11,
2023-04-03,34404,2994.44,MasterCard,2016-01-08,2023-03-29
